Entrez ID,FLRoot_COL00_1,GCRoot_COL00_1,FLRoot_COL00_2,GCRoot_COL00_2,FLRoot_COL00_3,GCRoot_COL00_3,FLRoot_COL00_4,GCRoot_COL00_4
838739,5.8851,3.3151,5.3699,4.255,3.3869,3.4609,5.9137,4.6631
842756,3.3899,6.1186,3.6768,4.4166,2.5474,4.7024,3.1529,3.8746
822461,4.1736,5.1994,3.0695,2.4619,4.7589,5.002,3.3959,2.5704
821001,3.6603,4.239,2,2.2493,3.7257,4.8093,2.4935,2
815367,3.233,3.8498,3.0695,3.4319,3.823,5.0895,5.6812,2.3132
3767349,4.3367,6.2085,3.9056,5.1268,3.9999,5.757,2.8605,5.1307
828062,4.2575,2.4564,3.0695,3.8644,5.3547,2.5857,5.1949,3.7759
836866,9.5054,9.8858,7.074,7.6012,9.3668,9.8773,7.9725,8.3529
3767972,3.233,3.8498,2.8671,3.4319,3.823,4.86,5.7264,2.3132
3767971,3.233,3.8498,2.8671,3.4319,3.823,4.86,5.7264,2.3132
10723101,3.0569,5.0124,2.6316,2.9585,4.2302,5.172,2.4935,2.7886
5007903,2.8562,5.9552,4.3561,3.9373,3.2537,4.8093,2.6887,4.4233
815849,4.0845,5.3117,2,3.7066,4.5474,5.3944,4.1592,3.4314
835128,4.9035,4.4502,3.4049,4.6073,2,5.0895,2.8605,3.4314
820690,7.5099,6.2654,6.7451,4.6513,6.9324,6.0896,7.6244,4.9614
822488,7.2885,5.5595,4.6366,4.255,5.936,5.5257,6.2593,4.0538
827184,6.6305,6.717,3.6768,4.562,6.1942,6.4941,5.5864,5.2822
821902,4.0845,4.3485,3.0695,3.2145,2.9433,3.5865,6.164,2.978
821704,4.4119,4.6344,3.0695,2,4.2302,4.1717,5.0603,2.5704
823177,2,2,2,2,5.0676,2,2,2
823185,2,2,2,2,5.0676,2,2,2
823197,2,2,2,2,5.0676,2,2,2
823211,2,2,2,2,5.0676,2,2,2
823235,2,2,2,2,5.0676,2,2,2
823246,2,2,2,2,5.0676,2,2,2
7922351,2,2,2,2,5.0676,2,2,2
3769457,2,2,2,2,5.0676,2,2,2
823257,2,2,2,2,5.0676,2,2,2
823259,2,2,2,2,5.0676,2,2,2
823260,2,2,2,2,5.0676,2,2,2
829190,7.6407,10.3561,8.5647,9.9003,8.6896,10.0467,7.9004,10.1507
3768381,4.2575,5.1397,2.3501,3.5294,5.2536,5.002,2.8605,4.2866
822490,5.4586,3.6926,3.2469,3.0922,4.9859,4.4613,4.7463,2.3132
834548,4.2575,5.6043,3.5473,4.4667,3.9142,5.8601,2.4935,4.5482
827458,6.7071,8.2857,5.5499,6.1221,7.1164,7.6389,5.1624,5.8168
841320,3.0569,2,4.9244,2,3.5089,2,2,2
840047,5.5612,3.8498,3.9056,2.2493,3.9142,2.8083,3.3959,2.3132
819704,7.7533,6.4238,6.8031,6.1377,7.0676,4.7024,8.0808,5.8656
837075,7.5185,6.5438,7.7404,5.4593,7.1449,5.494,8.3388,5.9586
840418,4.7954,4.5452,4.0076,2,2.2995,2.5857,2.4935,3.1455
843998,11.0317,10.6447,7.96,8.8234,10.4229,10.6078,9.3317,9.2575
822540,8.4678,8.313,5.5499,6.6524,8.2608,8.4699,7.1483,6.9114
819098,3.7786,4.3485,2.3501,3.4319,4.4893,5.172,2,3.2955
841261,5.8585,6.1492,4.4315,3.6207,5.5662,6.5568,4.7018,3.9669
841067,7.217,9.6416,7.0622,9.3476,7.5378,8.832,7.3565,9.136
830694,3.9896,5.9202,3.0695,4.0729,4.4893,6.0245,3.3959,4.4871
816287,2,5.0124,3.6768,3.8644,5.2536,4.5869,5.1292,4.2866
831683,7.4927,5.6478,7.0262,6.6632,6.2478,4.5869,7.9584,6.923
816947,7.1637,7.1689,4.5031,4.9266,6.6032,6.7165,5.485,5.1307
824040,6.4815,6.0874,4.103,4.3647,5.5662,6.3597,4.0918,4.2131
815916,6.0589,6.0874,3.4049,3.7066,5.0676,5.2115,5.0952,3.67
835860,10.9203,10.9154,8.2836,8.8258,10.4102,10.868,9.0875,9.3548
842441,7.3376,7.108,4.3561,5.2464,6.9964,6.6746,5.7484,5.4832
834546,5.3094,3.9915,3.0695,2.2493,4.7589,4.3238,3.6974,2.5704
815368,3.233,3.8498,2.8671,3.5294,3.823,5.0895,5.6581,2.5704
842314,8.6496,9.3073,6.2576,7.4475,8.2738,9.2215,7.1062,7.7957
6240439,4.3367,2,3.2469,4.4166,2.2995,3.0012,4.9504,3.9669
821863,7.1527,6.777,5.0731,4.255,6.4441,6.5568,6.3913,4.8199
830649,2,4.9443,2.6316,4.3109,2.2995,3.809,2.8605,4.0538
842057,5.9113,6.1791,4.4315,3.7877,5.9998,6.7301,4.5085,4.6068
826642,7.4841,5.3117,7.014,5.2174,7.4261,5.324,7.3275,5.6032
818525,5.4228,3.8498,5.7692,4.0067,5.2183,3.1712,6.1965,4.4233
828836,11.0656,11.1479,8.3434,9.2256,10.4402,10.9234,9.1654,9.5315
836532,6.1273,4.4502,7.559,5.3026,6.4441,4.6458,6.1308,4.9614
838289,8.8317,6.9079,8.5563,6.8541,8.3411,6.51,9.2701,7.2515
814898,3.3899,5.4654,3.4049,5.4838,4.8072,4.6458,3.1529,5.714
3769747,4.0845,5.0124,3.5473,2.6471,4.854,5.757,3.3959,3.2955
821477,3.7786,5.8843,4.1924,6.4802,4.8072,5.0895,5.0246,6.7387
828613,16.1134,13.819,15.6461,14.3433,15.6503,13.5839,16.0679,14.1788
842606,4.4833,4.9443,2.6316,2.8112,4.0808,4.9089,2.8605,2.5704
832353,6.3347,8.1104,6.6536,8.8938,6.7215,8.1921,6.8751,8.86
837526,10.4264,9.9653,7.7985,8.0708,9.8988,9.6133,8.5419,8.0008
843688,11.8542,11.7664,8.9863,9.98,11.4974,11.6129,10.2138,10.4255
842862,4.9035,3.9915,4.5031,3.2145,3.823,2.8083,6.1475,3.7759
816826,4.1736,7.0443,5.648,4.7355,5.0273,5.8601,3.6974,5.3862
839295,10.9537,9.2799,10.887,9.3509,10.9647,8.8383,11.4319,9.1557
824282,4.4833,5.1397,3.4049,2.2493,4.3655,4.5255,3.1529,2.5704
839166,10.1556,7.8375,9.5013,7.6776,10.2673,8.0246,8.6659,8.2827
820305,4.0845,4.5452,3.5473,2,4.7589,5.002,2.6887,3.67
817677,4.7954,4.3485,3.4049,2,4.1574,4.3942,4.2853,2.3132
5008021,6.3347,7.1837,5.8262,4.815,4.0808,4.3238,5.1292,5.4193
28717372,3.233,2.8025,3.2469,2.2493,2.7589,4.2497,5.5617,3.2955
831639,2.6231,5.5132,3.5473,4.815,3.9999,4.5255,2.6887,4.7173
836135,5.7468,4.8729,3.0695,3.0922,5.2536,5.494,5.0603,4.2866
822832,5.8314,6.0228,3.2469,4.1968,6.0205,6.1315,4.9504,5.0056
821414,4.3367,4.4502,3.0695,2.6471,3.823,5.0895,2.2678,2.5704
842978,5.2695,3.0815,5.2079,3.0922,3.2537,4.3238,5.6107,4.3566
822219,5.4228,3.3151,4.4315,4.1362,3.9999,2,4.2237,2.978
829006,4.9035,6.9257,6.1276,5.9567,5.9789,6.51,3.6037,5.714
821887,5.5939,4.239,4.8713,3.9373,5.2536,4.2497,5.704,2.5704
6240790,2.8562,5.8474,4.103,3.7066,3.2537,4.6458,2.6887,4.2131
834870,5.0041,4.1206,6.3381,3.7066,5.9998,3.809,5.4585,4.0538
843643,2.6231,3.6926,4.1924,2.6471,4.2302,3.4609,5.1292,2
828540,11.7531,11.6602,9.0918,9.4724,11.2655,11.3637,10.2158,10.0813
842923,5.9869,5.2566,5.1643,3.0922,5.2536,5.172,5.7702,3.5556
835488,4.3367,7.4647,5.2501,5.7087,5.0676,4.0892,4.988,5.2084
818632,6.7366,4.7977,7.074,7.0558,6.6032,5.5257,8.157,6.9459
835193,10.8976,10.549,7.7478,8.9954,9.9723,10.3118,9.0211,9.4195
817664,4.1736,7.1539,5.9595,6.9802,5.7506,6.9909,5.2882,6.5426
842139,4.2575,3.9915,4.3561,2.2493,4.2994,3.702,4.7895,2
832476,5.7756,5.3117,6.5045,4.1362,6.0808,4.9562,4.6559,3.4314
816996,11.4723,11.2181,9.0654,9.06,10.805,11.1533,9.6819,9.4438
837649,13.1126,11.2351,12.7478,10.9114,12.9071,10.7183,12.6282,11.0077
830460,3.8879,4.7977,2.6316,2.8112,3.1068,4.1717,2,2
831174,7.5269,5.6043,7.0016,5.1878,6.9215,5.5567,7.7824,5.5741
835353,4.9547,4.6344,2.8671,2.2493,3.823,4.1717,3.6037,2.3132
829927,2.345,2,2,2,2,2.3224,4.9504,2
820034,9.4283,7.1234,8.2528,7.1431,8.1051,6.6887,9.3207,7.5189
824072,4.9547,3.8498,4.0076,5.0302,3.823,3.809,6.7819,4.8686
817923,10.2698,10.5676,7.9977,8.3057,9.6987,10.1921,8.6007,8.5561
834177,10.2998,10.523,8.6696,8.0422,10.2456,10.4138,8.8982,8.507
832285,8.7865,8.9986,6.2367,6.9973,8.1051,8.6353,7.2523,7.0124
821923,6.3915,5.69,3.9056,4.1362,6.1574,6.3772,5.6346,4.5482
843993,8.6418,8.8201,6.7598,6.4179,8.4781,8.4576,7.2211,6.644
835316,2.8562,2,2,2,2,2.5857,4.9118,2
827446,10.6398,13.2061,11.0097,12.4708,11.0989,12.696,10.8205,12.5273
838310,8.758,9.0277,6.1276,6.5972,7.7568,7.8788,7.7931,6.9114
824864,5.7468,4.6344,6.5892,4.1968,4.8072,4.0892,6.363,4.2131
814984,3.7786,5.1397,2.3501,3.0922,4.1574,4.7569,3.1529,2.5704
835831,4.7382,5.1397,2.6316,3.6207,4.7088,5.757,3.9467,3.5556
842211,6.8758,6.8156,5.0731,4.562,6.3655,6.7704,4.7895,5.0485
822463,8.1434,10.474,8.3336,10.1631,8.4555,10.0274,9.0744,10.5095
828848,2.345,4.1206,4.4315,4.9619,4.8072,3.702,4.0211,5.7404
3768016,6.9407,5.0775,4.103,4.7355,6.3162,5.2115,6.5378,6.2978
822365,5.6876,5.8843,4.1924,4.1968,5.8463,6.3241,3.8683,4.1356
837630,5.6876,4.4502,6.0095,4.3647,5.936,4.1717,6.6119,4.0538
834588,6.3728,6.9079,4.8713,4.9965,7.0273,7.1722,4.8315,5.9359
844356,6.2955,2.8025,5.2912,4.7758,4.2994,4.9089,4.8315,5.3523
817772,4.4833,4.3485,2.3501,2.9585,4.1574,4.9089,3.7854,2.3132
817553,11.5724,11.6034,9.2589,9.4065,11.0087,11.3455,9.9468,9.7455
842931,9.5011,9.5385,7.322,7.6562,9.1068,9.4658,7.75,7.5491
835221,5.3482,4.3485,6.539,6.3394,6.5894,4.6458,6.4862,7.0124
823414,2,2,2,2,2,4.8093,2,2
831826,4.1736,3.5162,4.0076,3.3273,4.2302,2.3224,5.2267,2.3132
839733,8.6261,8.1787,6.0339,6.1221,7.6613,7.9092,7.6064,6.4172
824620,5.6876,5.5595,4.3561,3.8644,5.6745,6.0896,3.5035,4.2131
832944,6.5661,5.5132,5.5156,4.255,5.7506,4.8093,7.3421,4.9614
828075,9.062,7.6789,8.5605,7.9789,8.4892,7.269,10.4989,8.7699
816819,7.1195,7.0114,4.8161,4.815,6.3974,7.0357,5.8741,5.2822
843015,7.9801,6.5438,7.6407,6.586,6.7711,5.002,8.014,7.1169
824679,5.4937,4.7977,5.0731,3.4319,4.4287,2.5857,3.5035,4.7695
841635,2.6231,5.2566,3.2469,4.9619,3.6214,4.8093,4.0918,5.2084
818536,11.3178,9.3573,10.6372,9.1258,10.6362,8.9477,11.124,9.1484
817367,5.4586,5.6478,3.9056,3.6207,6.5473,5.0895,5.2578,4.2131
814938,5.7468,4.3485,6.2984,4.4166,5.0676,4.0017,6.5998,4.4233
834365,4.9035,3.0815,4.8713,4.1362,4.5474,3.1712,5.8127,3.2955
823412,2,2,2,2,2.2995,4.8093,2,2
815558,3.6603,5.0124,3.4049,4.0729,2.5474,5.7026,4.6084,4.3566
815994,6.1273,5.1994,4.3561,3.7877,3.9142,2.8083,4.4012,4.2866
825460,4.1736,5.0775,3.0695,2.6471,5.1068,5.2115,3.5035,4.0538
816317,7.6091,5.9202,7.6952,7.4599,6.0205,5.9794,8.5356,7.4406
827534,5.4937,5.5595,4.1924,2.8112,5.3218,5.5567,4.0918,4.4871
824846,7.4399,7.1234,5.0252,5.4593,7.4338,7.4452,6.164,5.9586
820121,7.2275,7.8654,5.2912,6.4802,7.4491,7.991,6.0443,6.0459
816687,3.3899,4.7977,3.0695,2.4619,4.6032,5.25,3.8683,3.1455
830581,5.8585,8.0549,6.9384,8.1186,7.0676,6.7301,5.4585,7.7181
838601,5.657,5.4654,3.6768,3.6207,5.5662,5.8601,3.7854,4.5482
824011,7.7533,7.7604,5.4078,5.7293,7.1728,7.4535,6.4328,5.7404
831326,6.5825,6.1492,6.2367,3.9373,5.1821,6.1519,4.3444,5.0485
824168,8.7971,8.8668,6.2576,7.1811,8.1851,8.6923,7.054,7.3577
824481,5.7756,4.239,6.2984,3.6207,5.7257,4.0892,5.511,4.5482
839338,3.3899,4.6344,3.4049,2.4619,5.4184,4.9089,4.4559,4.4233
817089,5.9113,3.3151,5.2079,3.6207,5.0676,4.1717,5.2578,3.5556
836174,3.5314,5.5595,5.5499,6.0745,6.2123,5.7301,6.1139,6.8153
830816,3.3899,3.9915,3.9056,3.3273,2.5474,3.0012,5.1624,2
2745461,3.233,4.1206,3.5473,3.5294,4.4287,5.2115,5.704,2.978
840198,4.9547,3.3151,3.7957,3.3273,3.9142,3.809,5.8941,2.978
826787,3.9896,5.3648,2.8671,3.0922,4.5474,5.4615,3.7854,4.7173
822572,3.6603,4.7183,2,3.6207,4.2994,4.9089,2.8605,3.4314
836239,5.2695,6.2654,4.4315,3.8644,5.6745,6.5568,4.5085,4.4871
839541,2.6231,3.9915,3.0695,2,4.2302,5.002,3.1529,2.978
819421,6.6147,5.1994,6.1722,5.0302,5.3547,4.6458,7.5759,5.5142
841607,5.5612,3.6926,4.103,3.3273,5.1068,3.809,4.5085,2.5704
820827,7.0506,4.239,6.194,7.0801,7.0068,6.3772,6.9532,6.9114
5008018,4.6786,3.5162,4.8713,3.2145,4.9859,3.0012,4.988,2.7886
3766853,6.0589,5.2566,3.6768,3.6207,5.4492,5.3944,4.8722,3.67
823929,3.233,5.1994,2.3501,3.5294,3.2537,2,3.3959,2.7886
832284,6.082,5.8097,3.2469,4.4667,5.6745,5.8848,5.2578,4.7173
817773,7.8645,7.8837,5.5833,6.0418,7.6679,7.8415,6.5753,6.206
818016,6.6616,4.6344,5.3699,5.1878,3.9142,4.5869,6.5753,5.4193
836655,8.4231,8.3918,5.9847,6.3792,7.8288,8.1056,6.9907,6.7123
842873,4.6786,3.3151,5.8538,4.3647,4.7088,4.3238,5.6346,6.206
832307,3.3899,4.7977,3.6768,2,2.9433,3.0012,3.9467,2
838813,4.6786,5.6043,3.4049,3.0922,4.3655,5.3944,4.4559,3.2955
837255,5.9369,6.1492,3.5473,4.1968,5.5662,6.1315,4.8315,5.0485
837891,5.4586,5.3117,4.8713,2.6471,5.2881,5.2875,4.5085,4.0538
3771433,3.233,2.4564,3.2469,4.4166,2.5474,5.0895,3.6974,2.5704
820403,5.5939,3.8498,6.3768,4.4667,6.061,4.8093,6.5123,5.1701
839469,5.4228,5.1994,3.0695,2.6471,4.4287,4.2497,4.4559,4.0538
838924,5.0981,5.5595,7.3897,6.9802,6.6032,5.7835,7.2368,7.6777
817997,4.8505,7.6789,5.7098,6.7568,5.7993,6.9447,5.3472,6.7647
838958,5.5278,5.5132,3.9056,3.4319,5.2183,5.4284,4.6084,3.2955
3770698,4.5514,4.8729,2.8671,2.9585,3.9999,5.0895,3.0141,2.978
3766886,8.8521,9.0028,6.4329,6.8635,8.1433,8.4159,7.392,7.233
829767,4.4833,4.9443,3.9056,5.3568,5.8919,3.0012,3.9467,5.2458
817022,4.8505,6.3202,5.2912,4.9965,5.5378,5.8095,7.054,3.9669
843716,7.8307,6.7373,6.0579,5.3568,7.1164,7.0575,6.3486,5.0056
827463,9.6847,9.5529,7.1652,7.8241,8.9621,9.2239,7.9865,7.7957
841326,4.3367,3.3151,5.7398,4.9266,5.9141,3.5865,5.2578,4.8686
839287,5.8314,6.293,4.3561,4.4166,5.7993,6.4451,4.1592,4.6631
824744,4.3367,5.0775,3.2469,3.5294,4.6032,4.8093,2.6887,2.7886
3768961,5.5278,5.5595,3.5473,4.0067,5.594,5.5257,3.6037,4.2131
3770588,4.2575,5.416,2.8671,2.4619,3.6214,3.9086,3.2795,2.978
839411,6.2756,6.717,7.7478,5.6006,7.0676,5.646,7.6422,5.3523
840130,4.7382,4.9443,3.4049,2.2493,4.2994,4.8093,3.7854,3.2955
823739,11.3056,11.1508,9.2008,8.9366,10.6766,10.8494,9.6718,9.5125
822645,6.2553,5.0775,4.7587,4.3647,3.823,3.4609,5.7484,4.4871
824133,9.2957,9.4584,7.4178,7.4031,9.0873,9.401,7.9053,7.6777
830043,4.9035,5.1397,3.2469,2.8112,4.8993,5.2115,3.6037,4.0538
829465,7.0739,6.3986,5.3311,4.3647,6.7588,6.3772,5.2578,5.2458
824257,11.7188,11.4568,9.3492,9.4508,10.9938,11.3304,10.2394,9.9658
5007772,5.7756,5.1397,4.8161,3.3273,5.5378,3.5865,4.988,3.7759
816199,6.2756,5.0124,5.4078,3.8644,5.0273,3.702,5.3472,3.7759
835493,9.2167,10.1618,8.2938,7.6179,7.8288,8.1056,8.9371,7.408
817270,4.0845,4.7183,3.0695,2.6471,4.854,4.2497,3.0141,2.5704
836632,5.0519,3.0815,4.6366,5.6448,3.823,4.3238,5.9137,4.4233
819356,4.8505,5.8474,3.7957,2.9585,5.0273,5.0464,3.9467,3.8746
831537,5.9369,6.1492,4.103,4.0067,6.2478,6.1315,4.8315,5.3862
835148,6.7366,8.2994,6.7598,8.6254,6.6303,8.4576,7.1972,8.7144
828009,7.9041,6.2372,7.1652,7.1736,6.7215,5.909,8.753,7.7379
5007806,3.3899,3.3151,2,2.6471,2.2995,2.8083,4.9118,2.3132
842406,9.5097,8.2007,9.5528,7.8145,9.9044,7.9966,8.6659,7.3997
820446,4.7382,4.7977,2.6316,2.8112,4.5474,5.0895,3.8683,3.7759
3767739,5.1429,5.5132,2.8671,4.0729,5.4492,5.5871,4.6084,4.4871
831242,7.625,7.9546,5.2912,7.0639,7.5521,8.3106,6.7495,7.4162
842744,8.7326,7.4888,8.7528,8.1225,7.7751,7.2876,10.1123,8.9391
822432,5.7756,3.0815,5.1643,3.3273,4.8072,4.0017,3.7854,4.3566
814762,2.8562,4.8729,2.6316,2.2493,2.7589,4.3942,3.0141,2.7886
830163,5.5939,5.9202,4.1924,3.4319,5.5662,5.9794,4.4012,4.8686
818588,11.9853,12.1381,9.6664,10.557,11.5979,12.0323,10.4331,10.6615
824764,12.4497,12.3897,10.1096,10.438,11.8781,12.1946,10.9427,10.9374
3766715,3.7786,5.1397,2.8671,2.9585,4.7088,4.7569,3.3959,2.978
829942,5.0519,5.0124,3.4049,3.0922,4.7589,5.25,4.7018,3.1455
832056,5.0981,4.9443,3.0695,3.4319,5.3218,5.494,3.8683,4.0538
831515,7.1195,5.5132,6.5892,6.3394,5.7257,5.324,8.1236,6.5123
824119,6.0353,4.239,5.2501,3.6207,5.2183,4.6458,5.8127,3.67
836103,8.7936,9.3208,6.8723,7.317,9.0171,9.0521,7.7984,7.7248
833997,8.4322,7.2558,5.8262,5.6448,7.4027,7.0683,6.9147,6.2249
841532,5.5278,3.8498,2.3501,3.0922,4.3655,3.809,3.8683,3.7759
838010,10.8812,10.4665,8.3628,8.6254,10.2067,10.3276,9.5133,9.1557
828819,5.0519,5.416,4.103,3.9373,5.2183,5.324,2.8605,3.8746
842831,5.3859,5.731,4.4315,3.7877,5.6213,5.7835,3.5035,4.3566
836732,5.3859,6.2372,4.3561,3.6207,5.5662,6.0896,4.5085,4.6068
842195,3.5314,4.8729,2,2.2493,3.9999,3.4609,3.6037,3.2955
824447,5.5278,3.8498,2.3501,3.7877,4.6032,3.9086,4.6559,3.9669
841430,3.3899,5.4654,5.7398,6.0582,5.2881,5.0464,5.7264,6.4172
822602,9.3847,11.2712,11.1995,11.1648,10.6219,11.4525,9.1047,11.1847
819844,6.5496,7.8186,5.5156,6.1531,6.5755,7.6533,5.5366,5.6032
843375,5.3094,5.0124,3.2469,3.2145,4.3655,5.4284,3.5035,4.6631
822223,5.4937,4.3485,5.2912,4.6513,5.0676,3.3233,6.3194,4.2131
827753,3.3899,4.3485,2,2.6471,3.6214,4.86,3.1529,2.978
818586,5.8851,3.9915,6.3958,4.4667,5.5378,4.9562,6.3341,4.4871
822604,4.0845,6.293,6.539,6.2846,4.7589,6.1107,4.7895,5.8894
821353,5.2286,3.5162,5.4078,3.4319,5.0676,3.702,5.511,3.8746
835828,7.8578,6.3468,7.7697,6.2846,7.5234,5.8601,8.1896,6.2435
838540,7.789,5.5595,7.718,6.9275,7.0273,6.306,8.4839,7.2515
824444,4.7954,2.8025,4.5714,3.0922,3.7257,2,3.3959,3.2955
2745524,4.0845,3.0815,3.4049,2,3.5089,3.5865,5.2267,3.2955
838710,8.9872,8.313,9.2615,7.5026,9.2774,7.5568,8.8144,6.888
2745837,5.4937,6.4238,3.7957,3.9373,4.8993,5.7301,4.4559,4.6068
827181,5.9113,6.473,3.9056,4.0067,5.2536,5.5567,5.1949,4.4871
3768291,2.6231,5.3117,3.6768,3.3273,3.1068,4.1717,2.4935,3.7759
842342,9.0532,7.7995,8.5179,7.1119,7.9894,6.5872,9.0983,7.3747
824931,5.0041,5.0775,4.0076,2.8112,4.4287,4.86,2.8605,3.7759
827606,3.5314,4.1206,2.8671,3.4319,4.1574,5.3944,3.0141,2.5704
837611,5.6258,6.3468,4.1924,4.5151,6.0808,6.5414,4.7463,4.7695
842028,5.7468,3.3151,4.5714,4.1362,6.1386,5.4284,4.9118,4.7173
837800,6.1273,4.6344,5.648,3.6207,5.5378,4.0892,5.1624,3.9669
840354,3.0569,5.2566,5.0731,4.694,4.4893,5.4284,3.1529,4.7173
829809,5.0519,3.5162,4.9757,4.3647,4.8072,3.702,6.4328,4.8199
836533,11.7216,9.9929,11.8164,10.1089,11.2476,9.6115,11.1783,9.7585
831401,4.2575,4.7977,2.3501,2.6471,4.0808,4.1717,2.6887,3.67
6240880,4.3367,2,3.0695,2.9585,4.7589,3.1712,2.4935,3.1455
3768737,6.2139,6.9432,5.0731,5.1878,6.4441,7.3598,5.0952,5.3523
824965,3.6603,4.1206,2.3501,2.6471,3.5089,4.9089,3.2795,2.3132
835465,4.0845,4.9443,4.2766,2,3.823,4.0017,3.2795,2.978
815248,3.6603,3.9915,2.3501,2.4619,3.2537,4.9089,2.4935,2.7886
826730,12.68,12.3909,10.3484,10.4388,11.9904,12.2629,11.3688,11.0172
823621,5.1429,6.8156,4.103,4.6513,4.9859,6.269,4.6084,5.1701
817250,11.9861,11.9566,9.936,9.9352,11.4149,11.7328,10.2712,10.4873
844181,6.0113,5.0124,4.7587,6.0582,4.0808,3.5865,4.6084,5.6596
820596,5.2695,7.1539,6.0095,7.5614,6.4287,7.4031,5.5366,7.2878
818096,7.9426,7.3109,5.1643,6.0418,7.305,7.0791,6.4731,6.108
817792,2.6231,4.239,3.0695,4.4166,3.823,5.2115,2.8605,4.2866
830580,5.4228,6.9079,7.0383,7.6562,6.8881,6.4779,4.988,6.9684
843786,10.583,10.5259,8.4379,8.6391,10.2706,10.4891,9.2058,9.2322
840896,7.3567,7.5358,5.3699,5.7497,7.1728,7.3421,5.9711,5.7918
835994,3.9896,4.239,3.9056,4.6073,4.2994,2,4.7895,4.6631
815997,6.4099,5.8474,6.0339,4.7355,5.7003,3.5865,5.6107,5.6596
834746,4.1736,5.416,3.6768,5.7698,3.823,5.2875,5.2267,5.9359
835533,4.5514,4.6344,3.0695,2.8112,4.657,4.9562,3.5035,2.978
838411,7.5686,7.1837,4.9244,5.508,6.9215,6.7966,6.6475,6.0669
2745830,6.1713,4.5452,5.5499,4.9619,5.2183,4.3942,7.1062,5.2084
816327,5.0041,3.5162,4.7587,4.6073,4.9433,4.0892,2.4935,4.9157
817008,7.8712,5.8843,7.5076,5.7497,7.7568,6.0683,7.2677,6.2978
822112,10.857,9.6576,10.7175,9.2437,11.0324,8.9623,10.9699,9.2598
826727,4.4119,5.2566,3.0695,3.3273,4.9859,5.1313,3.3959,3.7759
3771503,9.1079,9.8467,8.1836,7.3967,7.7568,7.991,8.8144,7.3144
819013,2.345,3.0815,3.4049,2.2493,2.9433,2.5857,4.7895,2
839072,5.4228,4.239,5.0731,4.4166,4.9859,4.3942,7.009,4.9614
823779,4.3367,2.4564,5.0252,3.3273,4.9433,3.702,4.2237,4.7173
842114,7.1637,5.6043,6.6848,5.0953,5.8693,5.3596,7.3421,5.3177
832620,10.4896,12.4804,10.962,12.3946,11.0286,12.4231,10.7457,12.4214
819407,7.0969,7.108,5.3311,4.6513,6.5615,6.3945,6.4463,5.5142
816895,5.1429,6.7964,6.9641,7.5842,6.9754,6.4616,7.447,8.0753
822462,10.2635,10.6765,8.5436,8.8938,10.276,10.555,8.8733,9.0222
816934,6.1273,3.9915,3.9056,4.0067,5.1068,3.5865,5.3472,4.3566
843656,8.8317,6.717,7.322,6.5631,7.3301,7.0575,8.5762,6.5723
838456,12.3146,12.5219,10.1851,10.615,11.966,12.2538,11.1059,11.0043
844169,7.1307,6.6545,7.9213,5.8848,7.5662,5.4615,7.7224,6.7387
826685,10.4467,8.6108,9.5612,8.866,9.8126,7.991,10.15,8.4759
828357,5.9869,8.079,5.2912,6.4556,5.3869,6.7571,6.2897,6.5426
838508,8.3581,6.717,7.7404,6.7365,7.7382,6.1721,8.4641,6.5275
843362,5.8314,6.717,5.0252,6.9715,7.0273,5.7835,7.2828,7.5417
826733,5.6258,3.6926,3.7957,4.4667,3.3869,2.8083,3.6974,3.1455
824224,6.4988,5.0124,5.1194,4.1968,4.9859,5.0464,6.5629,4.3566
820941,9.8356,9.9283,8.0643,7.8944,9.3908,9.6225,8.2794,8.1462
838605,5.4937,5.3117,3.6768,4.3109,5.2881,5.835,4.0211,3.67
28717292,10.328,10.2578,7.9213,8.7342,9.8792,10.0135,8.9982,8.7922
829476,4.2575,5.1994,3.9056,2.9585,4.7088,5.835,3.9467,4.4233
835561,6.3728,5.8474,4.1924,4.3109,5.2536,5.8601,4.3444,4.3566
832480,5.1864,2.8025,3.6768,3.7066,2.5474,2.5857,3.6037,2.978
835844,4.3367,4.9443,2.6316,3.7066,4.854,5.494,4.5593,4.3566
838578,6.7219,9.1309,8.1052,9.0803,8.4287,8.0246,7.173,8.7922
841143,4.7954,3.3151,3.0695,4.255,3.9999,3.1712,5.6107,4.1356
827499,4.8505,4.5452,2.6316,3.9373,5.2183,5.3944,4.2237,4.1356
820737,5.7468,8.1104,6.0095,7.5381,6.1386,6.51,6.0795,7.408
818548,8.9811,8.9603,6.9255,7.3441,8.6863,9.0467,7.7445,7.3997
828604,7.4218,5.9202,5.8262,4.8532,5.6745,5.3596,7.054,5.4193
834355,5.3482,5.6043,6.7153,4.0067,4.2302,5.3944,5.7702,5.714
843376,3.0569,3.6926,2.8671,2.6471,4.3655,4.8093,2.6887,4.4233
826825,2.345,4.7977,3.0695,3.7066,2.9433,4.0892,2.6887,4.3566
837688,5.9622,4.239,5.8538,5.8848,5.6213,5.002,7.1892,6.2799
3770598,4.4119,5.6043,3.2469,4.0067,4.8993,5.2875,3.2795,4.1356
821036,7.6943,7.4525,6.0095,5.3299,7.0576,7.4535,6.8549,5.8894
6240787,3.8879,3.6926,2.8671,4.0067,5.6481,5.172,4.0918,4.4233
834836,6.2347,6.2085,4.8713,4.0729,5.7257,6.0683,5.0246,4.2866
