ID,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
AT2G15320.1,204.3535771,177.1255664,231.5815879,1.307443033,0.386748088,0.121201106,0.477483817
AT2G15325.1,0,0,0,NA,NA,NA,NA
AT2G15327.1,0.087755706,0.175511413,0,0,#NAME?,1,1
AT2G15330.1,0,0,0,NA,NA,NA,NA
AT2G15340.1,0.64527116,1.29054232,0,0,#NAME?,0.189379478,0.595597369
AT2G15345.1,0,0,0,NA,NA,NA,NA
AT2G15350.1,1.592029422,2.808182605,0.375876239,0.133850355,-2.901307129,0.022751757,0.180487489
AT2G15360.1,0.436330084,0,0.872660169,Inf,Inf,0.761017426,1
AT2G15370.1,44.04575998,87.33976748,0.751752477,0.008607219,-6.860237163,3.78E-11,3.82E-09
AT2G15380.1,1.129721897,0,2.259443794,Inf,Inf,0.197885427,0.610406693
AT2G15390.1,276.9632687,213.5088161,340.4177212,1.594396557,0.673010499,0.247435224,0.676276182
AT2G15390.2,301.4572111,231.7382673,371.1761548,1.601704195,0.679607733,0.256286211,0.686327336
AT2G15400.1,31.25148175,32.52735179,29.97561171,0.921550943,-0.117864176,0.32425359,0.757357966
AT2G15400.2,19.96096775,20.71937205,19.20256345,0.926792733,-0.109681363,0.460916771,0.87273142
AT2G15410.1,0,0,0,NA,NA,NA,NA
AT2G15420.1,0,0,0,NA,NA,NA,NA
AT2G15430.1,355.3093058,401.2780582,309.3405534,0.770888283,-0.375406294,0.06513284,0.343847913
AT2G15440.1,33.77985088,36.18003152,31.37967024,0.867320146,-0.205363474,0.169897656,0.563466765
AT2G15450.1,0,0,0,NA,NA,NA,NA
AT2G15460.1,0,0,0,NA,NA,NA,NA
AT2G15470.1,0,0,0,NA,NA,NA,NA
AT2G15480.1,116.0893088,83.24109377,148.9375238,1.789230741,0.83933945,0.146268021,0.521512558
AT2G15480.2,114.8849029,83.58377232,146.1860335,1.74897626,0.806510706,0.161820723,0.550394558
AT2G15490.1,35.4170408,36.79009042,34.04399118,0.925357638,-0.111917039,0.454305263,0.868118668
AT2G15490.2,22.3734468,24.21647032,20.53042328,0.847787601,-0.238225228,0.347025316,0.780454711
AT2G15490.3,35.4170408,36.79009042,34.04399118,0.925357638,-0.111917039,0.454509986,0.868168923
AT2G15500.1,0,0,0,NA,NA,NA,NA
AT2G15510.1,0.194228433,0,0.388456865,Inf,Inf,0.93991226,1
AT2G15520.1,0,0,0,NA,NA,NA,NA
AT2G15530.1,751.6255139,746.2029638,757.048064,1.014533714,0.020816807,0.756661099,1
AT2G15530.2,750.1774643,744.4051241,755.9498044,1.015508599,0.022202455,0.755702064,1
AT2G15530.3,776.5003999,768.663686,784.3371139,1.020390488,0.029121356,0.742540482,1
AT2G15530.4,715.2082419,713.7082136,716.7082702,1.004203478,0.006051626,0.825449949,1
AT2G15535.1,0.230809076,0.461618152,0,0,#NAME?,1,1
AT2G15540.1,0.252589097,0,0.505178195,Inf,Inf,1,1
AT2G15550.1,0,0,0,NA,NA,NA,NA
AT2G15555.1,2.644159824,4.006227723,1.282091925,0.320024725,-1.643744724,0.544086604,0.925026873
AT2G15560.1,470.4589269,467.1736666,473.7441872,1.014064407,0.020149286,0.823372908,1
AT2G15570.1,286.9327368,302.4758258,271.3896478,0.897227562,-0.156454155,0.484149293,0.888028317
AT2G15570.2,287.7236914,303.3017963,272.1455866,0.897276541,-0.156375402,0.487057773,0.889940539
AT2G15580.1,264.9290086,223.3666509,306.4913662,1.3721447,0.456432629,0.025623497,0.195344818
AT2G15580.2,266.2402567,223.7176737,308.7628396,1.380145048,0.464819897,0.024387153,0.189131872
AT2G15590.1,1.316335596,2.632671192,0,0,#NAME?,0.015913453,0.141994543
AT2G15590.2,1.316335596,2.632671192,0,0,#NAME?,0.015913453,0.141994543
AT2G15600.1,0,0,0,NA,NA,NA,NA
AT2G15610.1,0,0,0,NA,NA,NA,NA
AT2G15620.1,7217.863762,7960.292574,6475.43495,0.813466954,-0.297844356,0.416004015,0.837029649
AT2G15630.1,30.05007509,35.97181808,24.1283321,0.670756536,-0.576138887,0.137326117,0.505706201
AT2G15640.1,1.265151655,0.764008082,1.766295229,2.311880294,1.209066699,0.87009785,1
AT2G15650.1,0.194228433,0,0.388456865,Inf,Inf,1,1
AT2G15660.1,0,0,0,NA,NA,NA,NA
AT2G15670.1,0,0,0,NA,NA,NA,NA
AT2G15680.1,18.52007339,16.61167481,20.42847198,1.229765945,0.298383761,0.526935764,0.914418568
AT2G15690.1,482.4269901,504.2388527,460.6151275,0.91348599,-0.130545492,0.587281713,0.947968908
AT2G15695.1,629.0287494,621.989916,636.0675827,1.022633272,0.03228887,0.403729173,0.827909618
AT2G15700.1,0.252589097,0,0.505178195,Inf,Inf,1,1
AT2G15710.1,0,0,0,NA,NA,NA,NA
AT2G15720.1,0,0,0,NA,NA,NA,NA
AT2G15730.1,141.8777069,145.736206,138.0192077,0.947048174,-0.078490281,0.582336394,0.945287329
AT2G15740.1,0,0,0,NA,NA,NA,NA
AT2G15750.1,1.238227879,0.342678555,2.133777203,6.226760238,2.638481729,0.498193721,0.89764994
AT2G15760.1,43.9538952,43.95407881,43.95371158,0.999991645,-1.21E-05,0.559003587,0.93372261
AT2G15765.1,0,0,0,NA,NA,NA,NA
AT2G15770.1,0,0,0,NA,NA,NA,NA
AT2G15780.1,0.465587612,0.931175224,0,0,#NAME?,0.781751144,1
AT2G15790.1,288.8966742,324.6465485,253.1467999,0.779761254,-0.358895624,0.046875234,0.284280249
AT2G15800.1,16.60208621,13.17929285,20.02487957,1.519419881,0.603520604,0.191918734,0.599864753
AT2G15810.1,22.62137005,15.47426473,29.76847538,1.923740863,0.943914474,0.080089068,0.382735176
AT2G15815.1,0.230809076,0.461618152,0,0,#NAME?,1,1
AT2G15820.1,579.6182158,561.4363303,597.8001013,1.06476918,0.090540718,0.276195241,0.707407798
AT2G15830.1,44.31533082,47.28312403,41.3475376,0.874467127,-0.193523944,0.788923434,1
AT2G15840.1,3.686889149,3.849031109,3.52474719,0.915749208,-0.126975546,0.987362247,1
AT2G15850.1,0,0,0,NA,NA,NA,NA
AT2G15860.1,659.8698148,700.4576878,619.2819418,0.884110422,-0.177701527,0.358420853,0.79118021
AT2G15860.2,681.8454161,723.1022656,640.5885666,0.885889309,-0.174801648,0.367178052,0.798012712
AT2G15870.1,0.087755706,0.175511413,0,0,#NAME?,1,1
AT2G15880.1,854.9683643,830.483205,879.4535237,1.058966055,0.082656345,0.500970746,0.899239742
AT2G15890.1,5513.83529,5533.270386,5494.400194,0.992975187,-0.010170428,0.624506637,0.966386295
AT2G15890.2,5536.964962,5559.05124,5514.878685,0.99205394,-0.01150953,0.626368652,0.967018456
AT2G15900.1,1153.951317,1141.783496,1166.119138,1.02131371,0.030426077,0.751624834,1
AT2G15910.1,303.9843442,290.8935164,317.0751721,1.09000426,0.124333774,0.663338863,0.98384379
AT2G15910.2,332.1411875,319.1039433,345.1784316,1.081711583,0.113315884,0.699342122,0.997420382
AT2G15920.1,0,0,0,NA,NA,NA,NA
AT2G15930.1,0,0,0,NA,NA,NA,NA
AT2G15940.1,1.830395106,2.140518268,1.520271943,0.710235444,-0.493630735,1,1
AT2G15950.1,0.230809076,0.461618152,0,0,#NAME?,0.956833102,1
AT2G15960.1,1628.216219,1587.081949,1669.350489,1.051836352,0.072910264,0.59130854,0.949549403
AT2G15970.1,4451.602701,4869.206398,4033.999004,0.828471557,-0.271475928,0.283444755,0.715004487
AT2G15970.2,4226.831485,4614.173212,3839.489759,0.832107852,-0.265157563,0.293878457,0.725638342
AT2G15980.1,36.37183776,35.88593842,36.85773709,1.027080208,0.03854885,0.868688592,1
AT2G15990.1,0.351022826,0.702045651,0,0,#NAME?,0.668596229,0.986597427
AT2G16000.1,0.294248334,0.588496669,0,0,#NAME?,0.741664382,1
AT2G16005.1,93.77924549,186.3931204,1.165370595,0.006252219,-7.321415988,1.65E-11,1.80E-09
AT2G16010.1,0,0,0,NA,NA,NA,NA
AT2G16015.1,0,0,0,NA,NA,NA,NA
AT2G16016.1,0,0,0,NA,NA,NA,NA
AT2G16018.1,0,0,0,NA,NA,NA,NA
AT2G16019.1,0,0,0,NA,NA,NA,NA
AT2G16020.1,0,0,0,NA,NA,NA,NA
AT2G16030.1,0,0,0,NA,NA,NA,NA
AT2G16040.1,0,0,0,NA,NA,NA,NA
AT2G16050.1,25.19453782,23.26074381,27.12833182,1.166271038,0.221903106,0.537682317,0.92188743
AT2G16060.1,119.7813522,94.43149307,145.1312113,1.536894171,0.620017826,0.276495112,0.707679676
AT2G16070.1,512.177707,465.5570295,558.7983845,1.200279126,0.263369945,0.069155771,0.354971745
AT2G16070.2,501.3369278,455.3895053,547.2843502,1.201793945,0.265189559,0.06933961,0.355525966
AT2G16080.1,2.045762209,1.690198042,2.401326376,1.420736693,0.506639203,1,1
AT2G16090.1,381.2381802,379.2411732,383.2351872,1.010531594,0.015114428,1,1
AT2G16100.1,0,0,0,NA,NA,NA,NA
AT2G16110.1,0,0,0,NA,NA,NA,NA
AT2G16120.1,0,0,0,NA,NA,NA,NA
AT2G16130.1,0,0,0,NA,NA,NA,NA
AT2G16140.1,1.718602655,1.028035666,2.409169644,2.343468931,1.228645668,0.695557749,0.996011114
AT2G16145.1,0,0,0,NA,NA,NA,NA
AT2G16150.1,0,0,0,NA,NA,NA,NA
AT2G16160.1,0,0,0,NA,NA,NA,NA
AT2G16170.1,0,0,0,NA,NA,NA,NA
AT2G16180.1,0,0,0,NA,NA,NA,NA
AT2G16190.1,0.175511413,0.351022826,0,0,#NAME?,0.798933907,1
AT2G16190.2,0.175511413,0.351022826,0,0,#NAME?,0.797498945,1
AT2G16200.1,0,0,0,NA,NA,NA,NA
AT2G16200.2,0,0,0,NA,NA,NA,NA
AT2G16210.1,0.438778532,0.877557064,0,0,#NAME?,0.458202496,0.870727862
AT2G16210.2,0.438778532,0.877557064,0,0,#NAME?,0.461643102,0.873246791
AT2G16220.1,0,0,0,NA,NA,NA,NA
AT2G16225.1,0.175511413,0.351022826,0,0,#NAME?,0.891326977,1
AT2G16230.1,28.59724941,56.05010311,1.144395704,0.02041737,-5.614059134,1.80E-14,3.88E-12
AT2G16240.1,0.442835971,0.518189968,0.367481974,0.709164586,-0.495807602,1,1
AT2G16245.1,56.13164998,65.99597969,46.26732028,0.701062709,-0.512384599,0.187901291,0.593230276
AT2G16250.1,427.3173701,441.8561107,412.7786295,0.93419242,-0.098208355,0.776588689,1
AT2G16260.1,1.894367638,2.686289352,1.102445923,0.41039731,-1.284906822,0.370165056,0.799965347
AT2G16270.1,305.3574429,318.6667287,292.048157,0.916468934,-0.125842118,0.313543787,0.747027871
AT2G16280.1,2484.803382,2252.720419,2716.886344,1.20604684,0.27028594,0.065571266,0.345301721
AT2G16290.1,0,0,0,NA,NA,NA,NA
AT2G16300.1,0,0,0,NA,NA,NA,NA
AT2G16310.1,0.459434813,0.175511413,0.743358213,4.235383905,2.082492745,0.92064607,1
AT2G16320.1,0,0,0,NA,NA,NA,NA
AT2G16330.1,0,0,0,NA,NA,NA,NA
AT2G16340.1,0,0,0,NA,NA,NA,NA
AT2G16360.1,12.4087153,14.91649151,9.900939086,0.663757901,-0.591270967,0.496561127,0.896429685
AT2G16365.1,1113.084822,1197.983832,1028.185813,0.858263514,-0.220507427,0.694937151,0.995855933
AT2G16365.2,1172.351515,1261.691744,1083.011285,0.858380258,-0.220311198,0.691970045,0.994903172
AT2G16365.3,1116.560926,1201.376635,1031.745218,0.858802466,-0.21960176,0.705103389,0.99921548
AT2G16365.4,1112.854013,1197.522214,1028.185813,0.858594355,-0.219951407,0.696278845,0.996260371
AT2G16367.1,0.194228433,0,0.388456865,Inf,Inf,0.970503065,1
AT2G16370.1,1097.727866,1106.485319,1088.970412,0.984170682,-0.023019555,0.928549519,1
AT2G16380.1,817.0062752,711.6504569,922.3620935,1.296088669,0.37416442,0.071252578,0.360463303
AT2G16385.1,11.59684601,19.52704071,3.666651313,0.187773015,-2.412938346,8.23E-07,3.15E-05
AT2G16390.1,265.6275934,264.0812577,267.1739292,1.01171106,0.016797322,0.96955244,1
AT2G16400.1,847.9944039,901.4418415,794.5469663,0.881417891,-0.182101915,0.795361019,1
AT2G16405.1,497.2026826,496.4281242,497.977241,1.003120526,0.004494957,0.937107286,1
AT2G16410.1,0,0,0,NA,NA,NA,NA
AT2G16420.1,3.231709594,2.170130993,4.293288196,1.978354399,0.984300891,0.446157761,0.86136352
AT2G16430.1,1041.360009,882.6154994,1200.104519,1.35971385,0.44330307,0.009541219,0.099327265
AT2G16430.2,1086.246876,919.565481,1252.928271,1.362522079,0.446279608,0.009909434,0.102199736
AT2G16440.1,666.5069518,756.3479434,576.6659601,0.762434757,-0.391314207,0.03467621,0.235518255
AT2G16450.1,3.972034386,6.035339964,1.908728808,0.316258706,-1.660822899,0.214619202,0.631612699
AT2G16460.1,351.052464,370.3566707,331.7482574,0.895753428,-0.158826435,0.442017408,0.858011362
AT2G16460.2,310.6192992,332.0366839,289.2019145,0.870993865,-0.199265539,0.354752553,0.787699771
AT2G16485.1,1223.090545,1182.327931,1263.853159,1.068953144,0.096198616,0.61791655,0.96323611
AT2G16490.1,0.440527217,0,0.881054433,Inf,Inf,0.72885524,1
AT2G16500.1,2479.634625,1999.410363,2959.858886,1.480365882,0.565953791,0.009256979,0.097253652
AT2G16505.1,0,0,0,NA,NA,NA,NA
AT2G16510.1,1212.192495,1241.864646,1182.520345,0.952213552,-0.070642934,0.952889527,1
AT2G16520.1,0,0,0,NA,NA,NA,NA
AT2G16530.1,187.7015891,245.5185928,129.8845854,0.529021383,-0.918602059,1.71E-05,0.000488036
AT2G16530.2,185.7502823,242.3677316,129.1328329,0.532797135,-0.908341771,1.75E-05,0.000498044
AT2G16535.1,0,0,0,NA,NA,NA,NA
AT2G16540.1,0,0,0,NA,NA,NA,NA
AT2G16550.1,0,0,0,NA,NA,NA,NA
AT2G16560.1,0,0,0,NA,NA,NA,NA
AT2G16570.1,53.31195218,93.79440537,12.829499,0.136783201,-2.870037038,4.17E-10,3.36E-08
AT2G16575.1,3.948923838,6.511615048,1.386232628,0.212886145,-2.231846032,0.009820069,0.101481563
AT2G16580.1,20.52637858,33.50647884,7.54627831,0.225218482,-2.15060287,4.38E-07,1.79E-05
AT2G16586.1,187.1687785,280.6398029,93.69775422,0.333871936,-1.582633265,0.003884524,0.049860393
AT2G16592.1,0,0,0,NA,NA,NA,NA
AT2G16594.1,0,0,0,NA,NA,NA,NA
AT2G16595.1,140.3868232,157.199428,123.5742183,0.786098397,-0.347218188,0.026100885,0.197382118
AT2G16600.1,6773.529851,6880.605114,6666.454588,0.968876208,-0.045615749,0.757150793,1
AT2G16600.2,6841.23957,6952.564023,6729.915117,0.967976001,-0.046956816,0.751853124,1
AT2G16610.1,3.430703349,0.939519495,5.921887204,6.303101999,2.656062009,0.08824849,0.404201331
AT2G16620.1,0,0,0,NA,NA,NA,NA
AT2G16630.1,77.87564956,83.9101867,71.84111243,0.856166757,-0.224036275,0.826636164,1
AT2G16640.1,1583.312903,1608.536385,1558.089421,0.968637972,-0.045970536,0.744581442,1
AT2G16650.1,318.1755952,344.6184321,291.7327583,0.846538464,-0.240352473,0.235613706,0.661445293
AT2G16660.1,3660.226015,4335.539933,2984.912096,0.688475286,-0.538523227,0.615532012,0.962251512
AT2G16668.1,0,0,0,NA,NA,NA,NA
AT2G16670.1,0,0,0,NA,NA,NA,NA
AT2G16676.1,0.377831906,0.755663812,0,0,#NAME?,0.766486202,1
AT2G16680.1,0.171339278,0.342678555,0,0,#NAME?,1,1
AT2G16690.1,0,0,0,NA,NA,NA,NA
AT2G16700.1,169.2510942,181.6843374,156.8178509,0.863133571,-0.21234426,0.536389176,0.921305271
AT2G16700.2,169.4774111,180.8800407,158.0747816,0.873920533,-0.194425996,0.575419816,0.942231399
AT2G16710.1,258.9853415,246.0630491,271.9076338,1.105032368,0.144088629,0.350291442,0.783655454
AT2G16710.2,258.9853415,246.0630491,271.9076338,1.105032368,0.144088629,0.350310976,0.783655454
AT2G16710.3,258.9853415,246.0630491,271.9076338,1.105032368,0.144088629,0.350276772,0.783655454
AT2G16720.1,120.6312544,172.6404626,68.62204607,0.3974853,-1.331026588,0.001170118,0.018723972
AT2G16730.1,0.342678555,0.685357111,0,0,#NAME?,0.789298535,1
AT2G16740.1,212.6272133,195.0181762,230.2362503,1.180588675,0.239506408,0.687385358,0.993262732
AT2G16750.1,437.5223673,665.999272,209.0454625,0.313882419,-1.671703872,1.10E-05,0.000326764
AT2G16760.1,31.37872823,55.69956782,7.057888644,0.126713526,-2.98035756,1.48E-09,1.06E-07
AT2G16770.1,115.7210132,114.6241041,116.8179222,1.019139239,0.027351173,0.874720614,1
AT2G16780.1,309.7874901,351.3140587,268.2609214,0.763592901,-0.389124404,0.015238828,0.138229469
AT2G16790.1,95.22180188,117.5096625,72.93394122,0.620663354,-0.688117129,0.00941,0.098516329
AT2G16790.2,95.22180188,117.5096625,72.93394122,0.620663354,-0.688117129,0.009415357,0.098543754
AT2G16800.1,559.285,540.2570848,578.3129151,1.070440224,0.098204235,0.557561983,0.933088297
AT2G16810.1,3.254512119,2.750283392,3.758740846,1.366674015,0.450669166,0.636728674,0.972235481
AT2G16820.1,0.359277397,0.342678555,0.375876239,1.096877037,0.133401805,1,1
AT2G16830.1,0,0,0,NA,NA,NA,NA
AT2G16832.1,0,0,0,NA,NA,NA,NA
AT2G16835.1,0,0,0,NA,NA,NA,NA
AT2G16840.1,0.206492628,0.412985256,0,0,#NAME?,0.950732668,1
AT2G16850.1,333.0086308,326.7282652,339.2889963,1.038443968,0.054423374,0.95230308,1
AT2G16860.1,632.644432,627.2198057,638.0690583,1.017297369,0.02474146,0.746870899,1
AT2G16870.1,158.6606113,117.579335,199.7418877,1.698783955,0.764502388,0.019954157,0.164991877
AT2G16880.1,156.5989862,146.2606454,166.937327,1.141368729,0.190764942,0.427114983,0.845296985
AT2G16881.1,0,0,0,NA,NA,NA,NA
AT2G16890.1,50.17778715,64.39868949,35.95688481,0.558348083,-0.840763294,0.008448994,0.090968173
AT2G16890.2,57.26020333,74.2200939,40.30031276,0.542983856,-0.881018791,0.011425916,0.112768276
AT2G16895.1,6.908754913,11.97170569,1.845804136,0.154180547,-2.69730734,9.63E-05,0.002265418
AT2G16900.1,322.7652258,320.5236168,325.0068348,1.013987169,0.020039397,0.854127815,1
AT2G16900.2,284.1241652,278.9087975,289.3395329,1.037398374,0.052970013,0.912209435,1
AT2G16900.3,303.1122406,296.9102299,309.3142512,1.041777009,0.059046504,0.919458269,1
AT2G16905.1,0,0,0,NA,NA,NA,NA
AT2G16910.1,47.59778636,51.93203558,43.26353714,0.833079941,-0.263473154,0.347171649,0.780517094
AT2G16920.1,975.5223413,986.3232352,964.7214475,0.978098673,-0.03194808,0.896434781,1
AT2G16930.1,498.8671712,493.1940789,504.5402634,1.023005516,0.032813925,0.870894585,1
AT2G16930.2,494.603288,489.7281203,499.4784558,1.019909691,0.028441413,0.884918536,1
AT2G16930.3,500.5004636,494.986528,506.0143992,1.022279134,0.031789179,0.872911995,1
AT2G16940.1,1520.507663,1447.162617,1593.852709,1.101363932,0.139291268,0.491828685,0.892965244
AT2G16940.2,1603.589081,1532.501322,1674.676841,1.092773505,0.12799441,0.498230628,0.89764994
AT2G16940.3,1585.257535,1510.082921,1660.432149,1.099563557,0.136930998,0.483235982,0.88797747
AT2G16950.1,3700.050223,3817.743538,3582.356909,0.938344044,-0.091811112,0.567507118,0.938520338
AT2G16950.2,3699.27331,3817.743538,3580.803081,0.937937042,-0.092437008,0.565689101,0.937849967
AT2G16955.1,0,0,0,NA,NA,NA,NA
AT2G16960.1,0.087755706,0.175511413,0,0,#NAME?,1,1
AT2G16960.2,0.175511413,0.351022826,0,0,#NAME?,0.695073429,0.995855933
AT2G16970.1,24.87229895,48.96768417,0.77691373,0.015865846,-5.97793175,5.95E-16,1.76E-13
AT2G16980.1,114.0284206,218.1050072,9.951834129,0.045628637,-4.453916641,3.48E-16,1.14E-13
AT2G16980.2,115.432512,220.9131898,9.951834129,0.045048619,-4.472373308,1.91E-16,6.74E-14
AT2G16990.1,86.01530752,113.7453885,58.2852265,0.512418369,-0.964605901,1.98E-05,0.000554226
AT2G16990.2,85.7520404,113.2188543,58.2852265,0.514801416,-0.957912073,2.25E-05,0.000619063
AT2G17000.1,0.430434262,0.860868524,0,0,#NAME?,0.615828888,0.962331104
AT2G17010.1,6.747957888,6.888674918,6.607240858,0.9591454,-0.060178561,1,1
AT2G17020.1,504.0415235,520.5663725,487.5166745,0.936512038,-0.094630555,0.734010833,1
AT2G17030.1,109.4771473,109.2377472,109.7165475,1.004383103,0.006309663,0.994097885,1
AT2G17033.1,1089.362597,1040.875012,1137.850182,1.093166969,0.128513774,0.227603905,0.64980184
AT2G17033.2,1089.132897,1040.532333,1137.733461,1.093414807,0.128840818,0.227256238,0.649221106
AT2G17036.1,67.70192084,52.99727173,82.40656995,1.554920985,0.63684127,0.046967416,0.28453893
AT2G17040.1,201.8463053,155.2965045,248.3961061,1.599495796,0.6776172,0.080938112,0.385207639
AT2G17043.1,1.523654903,1.146975263,1.900334544,1.656822606,0.728419143,0.723537791,1
AT2G17050.1,18.62118588,21.84049894,15.40187282,0.705197846,-0.503900026,0.19060727,0.59771188
AT2G17055.1,3.890827994,3.371646463,4.410009526,1.30796914,0.387328503,1,1
AT2G17060.1,26.42879344,24.28513873,28.57244814,1.176540454,0.234550927,1,1
AT2G17064.1,1.94934256,3.510228256,0.388456865,0.110664275,-3.175738533,0.029706262,0.214595557
AT2G17070.1,11.23273042,22.46546084,0,0,#NAME?,7.56E-11,7.16E-09
AT2G17080.1,38.6119352,74.92668472,2.297185673,0.030659113,-5.027540244,5.82E-15,1.48E-12
AT2G17090.1,0,0,0,NA,NA,NA,NA
AT2G17110.1,304.6366565,288.0536362,321.2196767,1.11513842,0.1572228,0.414273088,0.835556142
AT2G17115.1,0.183740987,0,0.367481974,Inf,Inf,1,1
AT2G17120.1,405.2119408,341.9499406,468.473941,1.370007376,0.454183661,0.11345622,0.460550247
AT2G17130.1,353.8713046,366.7804783,340.9621308,0.929608174,-0.10530534,0.296352218,0.72774495
AT2G17130.2,353.5309598,366.6049669,340.4569526,0.928675232,-0.106753937,0.295257844,0.726968708
AT2G17140.1,86.72331922,95.52619057,77.92044788,0.815697218,-0.293894363,0.317400677,0.750432504
AT2G17150.1,377.6151435,421.4554878,333.7747991,0.791957416,-0.336505237,0.050024899,0.29538771
AT2G17150.2,282.1682524,307.6488452,256.6876596,0.834352749,-0.261270638,0.097636331,0.425379685
AT2G17160.1,0.505178195,0,1.010356389,Inf,Inf,0.930177421,1
AT2G17170.1,0.826076729,1.146975263,0.505178195,0.440443845,-1.182970003,0.860601127,1
AT2G17180.1,8.496752686,9.326297829,7.667207542,0.822106229,-0.282603269,0.835907622,1
AT2G17190.1,1207.948536,1232.698684,1183.198388,0.959843961,-0.059128204,0.677498438,0.990027361
AT2G17200.1,1342.86911,1301.193935,1384.544284,1.064056823,0.089575196,0.833686241,1
AT2G17210.1,62.181376,67.42670692,56.93604508,0.844413848,-0.243977856,0.724341494,1
AT2G17220.1,788.8550187,631.4203513,946.289686,1.498668334,0.58368114,0.003166816,0.042467236
AT2G17220.2,788.8550187,631.4203513,946.289686,1.498668334,0.58368114,0.003166996,0.042467236
AT2G17230.1,513.3617037,448.0310425,578.6923648,1.29163453,0.369197914,0.06468482,0.342235451
AT2G17240.1,1246.923754,1099.357218,1394.490291,1.268459667,0.343077647,0.044104613,0.274493086
AT2G17250.1,965.9295818,1079.433287,852.4258768,0.789697601,-0.340627788,0.035564396,0.239489154
AT2G17260.1,91.35300187,95.85021215,86.85579159,0.906161704,-0.142159573,0.358452716,0.79118021
AT2G17265.1,462.602637,484.584,440.621274,0.909277388,-0.137207618,0.298849058,0.731370035
AT2G17270.1,93.21072034,89.31100997,97.1104307,1.087328771,0.120788228,1,1
AT2G17280.1,77.84349117,99.50706159,56.17992075,0.56458225,-0.824744322,0.000562673,0.01005882
AT2G17280.2,78.07430024,99.96867974,56.17992075,0.56197522,-0.831421579,0.000533664,0.009616642
AT2G17290.1,652.0574123,792.4667772,511.6480474,0.645639744,-0.631198704,0.002529652,0.035200019
AT2G17295.1,6.31841086,12.63682172,0,0,#NAME?,2.21E-10,1.85E-08
AT2G17300.1,129.9655512,147.1171086,112.8139939,0.766831234,-0.383018994,0.125804245,0.486201807
AT2G17305.1,0.187938119,0,0.375876239,Inf,Inf,1,1
AT2G17310.1,0,0,0,NA,NA,NA,NA
AT2G17320.1,526.2373879,532.3960661,520.0787096,0.976864298,-0.033769931,0.887413784,1
AT2G17330.1,3.792212395,7.195967924,0.388456865,0.053982573,-4.211362443,1.40E-05,0.000409429
AT2G17340.1,1878.673367,1783.208358,1974.138375,1.107071064,0.146747833,0.261846613,0.691685575
AT2G17350.1,78.53854736,79.99422502,77.08286971,0.963605431,-0.053485569,0.897884537,1
AT2G17360.1,4261.581442,4476.456023,4046.706861,0.903997904,-0.145608667,0.335090167,0.768763658
AT2G17360.2,3982.496966,4184.475607,3780.518326,0.903462866,-0.146462789,0.333074979,0.766606888
AT2G17370.1,316.2999585,388.7171573,243.8827597,0.627404155,-0.672533011,0.000612057,0.010800193
AT2G17380.1,772.7731847,837.6137664,707.9326031,0.845177851,-0.242673135,0.264449603,0.693830547
AT2G17390.1,2068.98164,2115.455776,2022.507504,0.956062295,-0.06482347,0.773564017,1
AT2G17410.1,1278.24531,1265.730053,1290.760567,1.019775555,0.028251661,0.770454958,1
AT2G17410.2,1219.804576,1207.713252,1231.895899,1.020023501,0.028602391,0.764054176,1
AT2G17420.1,911.3952643,1087.328457,735.4620718,0.676393658,-0.564064963,0.00140135,0.021785066
AT2G17430.1,39.04167907,41.58843029,36.49492785,0.877525975,-0.188486264,0.08884286,0.405891859
AT2G17440.1,602.3833052,666.75395,538.0126603,0.806913345,-0.309514345,0.072575973,0.364083227
AT2G17442.1,55.84882403,57.73922221,53.95842586,0.934519445,-0.097703412,0.839006466,1
AT2G17442.2,55.83222519,58.08190076,53.58254962,0.922534368,-0.116325436,0.798491317,1
AT2G17442.3,55.83222519,58.08190076,53.58254962,0.922534368,-0.116325436,0.79853505,1
AT2G17442.4,55.66088591,57.73922221,53.58254962,0.92800955,-0.107788443,0.815598051,1
AT2G17442.5,51.61662477,52.1897225,51.04352703,0.978037908,-0.032037711,0.960990411,1
AT2G17450.1,288.3156504,243.2436331,333.3876678,1.370591548,0.454798696,0.096860192,0.42347958
AT2G17460.1,0,0,0,NA,NA,NA,NA
AT2G17470.1,12.9330024,14.18911302,11.67689179,0.822947267,-0.281128106,0.983049314,1
AT2G17477.1,12.43373514,14.94081894,9.926651336,0.664398074,-0.589880203,0.511286172,0.905046337
AT2G17480.1,1110.269544,1155.179957,1065.359132,0.922245167,-0.116777772,0.669465461,0.986728458
AT2G17490.1,12.83296179,16.07395399,9.591969588,0.596739893,-0.744825868,0.288486523,0.719148983
AT2G17500.1,773.672498,1174.453458,372.8915381,0.317502184,-1.655161578,0.000107576,0.002492395
AT2G17500.2,773.672498,1174.453458,372.8915381,0.317502184,-1.655161578,0.000107515,0.002492395
AT2G17500.3,776.9015596,1177.712366,376.0907531,0.319340073,-1.646834491,0.000110644,0.002555235
AT2G17500.4,776.529486,1176.851498,376.2074745,0.319672852,-1.645331866,0.000112098,0.002582917
AT2G17510.1,1524.591044,1506.898944,1542.283144,1.023481469,0.033484981,0.862671377,1
AT2G17510.2,1520.296008,1503.729768,1536.862248,1.022033534,0.031442533,0.86728735,1
AT2G17520.1,1089.737989,1063.393049,1116.082928,1.049548827,0.069769286,0.904551592,1
