Location,Treatment,Genotype,Age,image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
B5,GC,rbohD,day4,B5_GC_rbohD_day4_3.rsml, B5_GC_rbohD_5_day4, cf505f60-5e80-453f-a377-73f7fd9384e0,1.754041,1.7285445,0.27836558,0.00357666,267.2174363,0.049887348,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B5,GC,rbohD,day4,B5_GC_rbohD_day4_3.rsml, B5_GC_rbohD_4_day4, fc08b3bf-6e16-4ee5-8a38-68d7b9953ccc,1.6817605,1.6322798,0.2649282,0.003416866,273.2010918,0.04958145,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B5,GC,rbohD,day4,B5_GC_rbohD_day4_3.rsml, B5_GC_rbohD_3_day4, 60fc9334-b415-4a0d-80e5-b24cd697d39c,1.8829783,1.8338877,0.28624544,0.00352647,279.6660844,0.049594156,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B5,GC,rbohD,day4,B5_GC_rbohD_day4_3.rsml, B5_GC_rbohD_2_day4, 85b7153e-0037-47e6-a7b6-a62d249abf4b,2.228993,2.131631,0.3750278,0.005099018,272.2616676,0.05324983,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B5,GC,rbohD,day4,B5_GC_rbohD_day4_3.rsml, B5_GC_rbohD_1_day4, cecbd0c2-1c8a-4e8d-a3eb-7575597b2d92,1.6730686,1.6119645,0.2964269,0.004310657,286.3304366,0.059335537,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_9_day4, edc40c86-91d9-4812-961b-2966b313f2f3,0.73872346,0.73510945,0.09951665,0.001090035,238.5742183,0.043776006,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_8_day4, 44ea5c2e-aa3b-4c5a-a82e-5faa104cc351,0.54595053,0.51418895,0.11577387,0.002063653,242.5735946,0.06554322,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_7_day4, f0648029-33c7-4e5c-882c-40a9663c20b8,0.99274933,0.98203117,0.21488783,0.00397889,300.9873122,0.060455922,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_6_day4, 8bffc82c-f807-4e1e-9d8d-f8a46e3b9d74,1.0777994,1.0682356,0.25552872,0.004939611,26.01399294,0.077045076,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_5_day4, 3b518417-844d-45c7-8602-467955cde3ad,0.9931752,0.9346361,0.17376336,0.002577524,244.6168321,0.055535104,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_4_day4, 0fb17fd9-43f4-4f83-8105-ffc9021517fd,1.7226199,1.2235467,0.31268346,0.004921889,270.379486,0.061351508,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_3_day4, 4cd705e1-382d-4894-a73b-8843a593c187,0.80003774,0.74056613,0.14315102,0.002283337,164.1998923,0.06387832,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_2_day4, 46b558da-36eb-42ba-b32f-efdbf6d5504e,0.9629346,0.93444693,0.14159721,0.001766521,220.277453,0.044455197,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A8,FL,cax23,day4,A8_FL_cax23_day4_2.rsml, A8_FL_cax23_1_day4, 84a6118d-4d51-4776-b5a5-0add7723490c,1.2256769,0.9465877,0.19595821,0.002931746,148.0705645,0.054929208,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_10_day4, 50fdeb28-1700-4304-8e87-c2b15baccbee,1.6232702,1.478856,0.24854144,0.003065642,249.9499804,0.049948853,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_9_day4, 06a1f860-9422-4dc3-a137-91fc78b51d64,0.8863233,0.8704308,0.11219781,0.001164703,237.4433303,0.040575504,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_8_day4, e3b93667-faa0-4868-a656-5420bac3d27b,1.0571971,1.0134885,0.09518575,7.69E-04,261.2706911,0.029656658,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_7_day4, 8735662a-f1b5-4b4c-a3e4-5206c778d82d,1.6295038,1.5896531,0.23348965,0.002994691,239.2684934,0.04804158,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_6_day4, d6844a26-0f26-40c3-b39b-7e8ba2aea01c,1.6489507,1.563632,0.25311047,0.003167827,251.1261116,0.04795066,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_5_day4, 49f1e564-4d93-41cf-9961-0cf9aa40c6f6,0.89306396,0.6785794,0.12297142,0.001443896,258.4855585,0.044874344,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_4_day4, 77e65632-548e-458a-ae6f-809f346a9a7e,1.349492,0.710457,0.19733672,0.002321171,165.9167833,0.0482689,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_3_day4, 5037b803-6ddc-47e7-a004-81019c3e5f73,1.5395114,1.3116649,0.21975066,0.002583226,238.1555824,0.043643177,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_2_day4, 08ba41cb-aed7-4d82-bfc0-c1408db1cbc0,1.8743086,1.8157728,0.26173225,0.00306708,233.8499951,0.047038913,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C8,FL,rbohD,day4,C8_FL_rbohD_day4_5.rsml, C8_FL_rbohD_1_day4, c4008b91-57b4-4534-a5b0-ff8fd2945707,1.4523486,1.3242009,0.18827404,0.002009666,218.2735301,0.04226716,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_9_day4, eec88a59-2690-4e06-85e7-2eedf480484d,0.38967973,0.36968568,0.07868063,0.001352367,228.6722472,0.06365762,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_8_day4, 53d70b3a-1200-4a7f-adf0-17ceb096a914,1.8969439,1.7940092,0.2649095,0.003126432,272.2341009,0.049049128,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_7_day4, d5459007-335a-4a62-acc5-c7c490cfe7f5,1.5803379,1.4920588,0.2568207,0.003543954,275.6767895,0.054790147,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_6_day4, 8bea49ad-6dc2-4182-b097-70fdd25721b5,1.6742071,1.6427205,0.27154538,0.003600928,275.5896636,0.053005952,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_5_day4, 70afe859-3e71-4576-9b73-e88944210534,1.6381778,1.3785374,0.22852293,0.002668734,274.5360386,0.041790158,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_4_day4, 920b79cb-2ef6-4f57-ac1e-0b8a71f96f37,1.4745263,1.4126493,0.19605298,0.002175349,253.7775091,0.044530112,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_3_day4, 4f1c45ec-1b72-4745-a934-8b5cbc3ae8c8,2.2917378,2.2065563,0.35513222,0.004571079,262.1682326,0.051234126,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_2_day4, 085f5c7f-719c-4c46-9e73-8b5ad73d7b71,0.33963722,0.3038256,0.05433183,7.34E-04,237.1414359,0.059247404,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C3,GC,Col,day4,C3_GC_Col_day4_4.rsml, C3_GC_Col_1_day4, 205a6943-c9e5-45b9-9302-99dd09dff31b,1.8440565,1.8013399,0.2351369,0.002452785,253.6809302,0.04277037,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_8_day4, 96d72965-b13d-44bb-837e-7b0c1d6cc478,1.6202687,1.4060291,0.19753397,0.001986607,293.693763,0.0388027,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_7_day4, f9a427c5-4f61-496b-845f-08126a82b7bc,0.27052897,0.27052897,0.076749414,0.001738822,246.3511264,0.090225145,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_6_day4, f24c959f-d54b-44f3-8d00-5c88f0ba38a9,0.37764558,0.34029424,0.104406215,0.002356626,284.6834048,0.08749338,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_5_day4, 908b6439-3332-4204-bcb2-787e67f047d0,0.98257166,0.9657003,0.20838436,0.003591846,117.5423374,0.068025105,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_4_day4, 4ecd0bbf-5734-4914-9b40-4bc94653b173,0.49083096,0.4829281,0.09245771,0.001397278,245.3059708,0.06067183,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_3_day4, 7ec2f705-91dc-4550-9c4a-ed1e301c8596,0.20230809,0.20230809,0.06307911,0.001565203,325.997252,0.099241406,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_2_day4, 53af765e-3f82-4944-a5bd-833d787a87dd,0.1802425,0.18024252,0.033873882,5.07E-04,29.77267506,0.0598213,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,FL,cax22,day4,A3_FL_cax22_day4_1.rsml, A3_FL_cax22_1_day4, 44c14b63-ac3c-47af-b92b-9f29345d09fd,1.3952672,1.090862,0.31763586,0.006269309,70.09390111,0.074284114,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_12_day4, 1e752097-f526-4664-b4d5-9f552b3d2a44,0.7848778,0.7308357,0.09015786,9.61E-04,254.8134849,0.039924026,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_11_day4, 3a058c17-8569-4796-9367-20f88313bc79,1.6477989,1.5960077,0.22047481,0.002452694,262.1801717,0.042009935,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_10_day4, 220811d9-45f1-49e7-8b5d-51904a79cf56,1.2626269,1.1630944,0.19873543,0.002499536,174.5906318,0.05026431,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_9_day4, 75d3a7e6-869d-423e-918d-1861d21ab6c6,1.1907512,1.1829053,0.15105468,0.001549277,196.5266449,0.041222766,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_8_day4, 9803a352-d6d9-4fdd-af68-b16701212601,1.4163448,1.4048884,0.21994175,0.003150176,221.959469,0.048525058,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_7_day4, 804557d3-d94e-48a7-b81e-596130e3b4ae,1.0599159,1.0514834,0.14171438,0.001735504,251.7136445,0.04634454,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_6_day4, 8d16d6d9-cfa4-4014-bb94-fa9985137758,1.0986357,1.086101,0.12191186,0.001218159,278.3839213,0.036628693,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_5_day4, 6819b217-1973-47ef-a8ec-238773fb9dfc,0.94098914,0.9096809,0.14305581,0.001752955,235.3218735,0.049766567,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_4_day4, 682bc6ed-8cf7-4518-adf6-bff5b56ea5ef,1.1916674,1.1768413,0.14834328,0.001586606,215.8703554,0.038371496,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_3_day4, 557097c3-1eba-41bc-a302-72b41087c95d,1.3770673,1.3276986,0.17367831,0.001904084,199.6643519,0.045237612,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_2_day4, d115bc25-b4cb-4113-bc78-587862964910,1.3131648,0.9984621,0.18626693,0.00218116,147.4008098,0.04172068,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C6,FL,cax23,day4,C6_FL_cax23_day4_5.rsml, C6_FL_cax23_1_day4, 38e0044d-f021-451e-a5a7-f6acfd39a058,0.6613294,0.64616907,0.058776345,4.58E-04,342.3469763,0.028217474,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_3_c10_day2, 628c5811-520f-4150-88cf-f6046dba9266,1.6558179,1.6111363,0.24511379,0.002930857,268.3884039,0.047929216,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_10_c10_day2, b716cc90-dfc3-49ee-a450-ecdc21d97c40,2.0849364,1.994419,0.3545085,0.005126283,283.160136,0.055044297,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_9_c10_day2, 5ef20a2c-5650-49c2-be00-9b2dc5a259d8,1.4240184,1.3652668,0.19008942,0.002071566,266.3921035,0.04182178,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_8_c10_day2, 697dec5a-61e2-4ac8-82e7-66dceb1b0ad4,1.4664763,1.334615,0.24629179,0.003406134,263.8037897,0.05649898,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_7_c10_day2, 1a2a2db4-ab1d-4f84-bf01-9197140307a9,1.5365211,1.4871137,0.21853249,0.002513688,259.8449847,0.044424243,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_6_c10_day2, cf694fa3-4b50-4211-9675-b74b4b2770d9,1.446001,1.3791978,0.22779629,0.002914607,263.0161596,0.049304433,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_5_c10_day2, 17e91222-7f27-4539-a985-80719620d468,1.6170518,1.5686342,0.25180078,0.003174881,269.0658494,0.051640823,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f,1.857591,1.7783732,0.36873314,0.005919095,268.7932155,0.063533746,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_2_c10_day2, 23037c7c-d1c4-4af3-9a94-2eaa65c5159d,1.3228852,1.2615875,0.18436733,0.002089276,262.8255153,0.043113083,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C10,GC,rbohD,day4,C10_GC_rbohD_day4.rsml, rbohD_1_c10_day2, d851100f-7c86-474f-87ba-89e52dceaa66,1.6622978,1.6178167,0.24149777,0.002867996,268.8207549,0.047195304,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_9_day4, 481f111e-68e0-4fa2-8044-5303c99ef693,1.3802596,1.3441763,0.21332031,0.00270873,279.5191807,0.04943856,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_8_day4, 8358d35c-e861-4ab9-b225-3ffc938cf36e,0.6765948,0.6484568,0.15638024,0.002931651,289.2767343,0.07333725,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_7_day4, 980ec86e-4522-41de-b199-05da159b01c8,1.4431978,1.4061652,0.24195506,0.003470671,293.9866688,0.052155603,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_6_day4, 03a830b0-9ad1-4906-b7d1-f8fc75abb7c6,1.3070713,1.3054571,0.15556166,0.001588439,269.8521134,0.042259898,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_4_day4, 569c630a-a9c9-4364-91ac-5cfad73d9802,1.9930005,1.9508595,0.30745146,0.004196459,276.2012387,0.05186589,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_2_day4, 053cbdaf-4dc6-408d-aa1e-cb9cd0c4c889,1.2597574,1.2343543,0.1831401,0.002248247,270.7382075,0.045613114,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,FL,cax22,day4,A7_FL_cax22_day4.rsml, A7_GC_cax22_1_day4, 38211ca0-bc23-4662-8f3b-754c3cda6cad,1.1982049,1.1895471,0.2188995,0.00353355,273.0155292,0.052925985,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_9_day4, 5020c185-28d2-4090-9232-f8df974e861b,1.2724535,1.1924403,0.15523785,0.001616629,252.6077709,0.041749842,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_8_day4, ebff752c-6d38-48ee-8cd3-9831fab4ddb8,0.4080882,0.38263795,0.08099728,0.001329907,200.2300554,0.06849387,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_7_day4, 8a360d5f-4bf4-45af-926f-75d23ffbdbd5,0.41645902,0.18709911,0.05439667,7.16E-04,179.9182886,0.041831248,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_6_day4, 42dad3a9-941f-47c7-887c-de4bd912bfb6,1.0540271,0.64053106,0.11579179,0.001198995,149.5211874,0.037982497,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_5_day4, 277cb4de-5643-4481-99b0-06f94368d100,0.88346946,0.814749,0.12155911,0.001637104,273.7924769,0.049646825,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_4_day4, 7c8ab9a2-6cc6-4a37-9a13-6b88e8864f04,0.57029897,0.5294498,0.08393164,9.97E-04,211.7644418,0.046040233,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_3_day4, 767db4fd-3437-4ddf-8cd0-dd094d697d54,1.4321121,1.4021286,0.21673869,0.002805044,272.3010095,0.050707683,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_2_day4, b66fdf89-ace3-491f-8f5f-5e126ac67bd2,0.75226015,0.5538325,0.17090349,0.003223521,199.7394293,0.06647552,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,FL,cax23,day4,B7_FL_cax23_day4_4.rsml, B7_FL_cax23_1_day4, 055b37d0-5867-42e7-ba91-22858946794e,1.1400756,1.1274347,0.15232992,0.001987308,277.130363,0.045309722,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_11_day4, 8b273f99-7f28-4ba8-8421-f5667d7c3a3e,2.457939,2.4004097,0.36488703,0.004466695,282.1982541,0.049267627,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_10_day4, ddcabe36-064a-4d75-b9a7-94b9f5a08298,1.8931367,1.823202,0.2938032,0.003797633,266.1743024,0.051230237,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_9_day4, 1aceaa0f-8a8a-4e3a-9ccc-3503e66dccb6,1.619905,1.578478,0.2602357,0.00337899,280.9923159,0.051778134,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_8_day4, 00d68283-6542-4ddd-8728-5c44f930632d,1.5383794,1.508765,0.2363316,0.003039471,267.6288322,0.05181561,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_7_day4, 4f904782-d1d3-4b38-959e-e358a8428ce9,1.5878242,1.5104061,0.21325617,0.002328418,273.9869733,0.04422503,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_6_day4, b26035e9-1b47-4658-b177-07106443a2b8,1.9559957,1.9371419,0.32058224,0.004401831,278.3558082,0.052751973,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_5_day4, b03434f4-d1dd-4578-a31c-0852349c66d1,1.2014935,1.1856298,0.17057168,0.001952012,264.8561852,0.04626359,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_4_day4, e243a93a-d29e-4f3e-86ed-d9db25df4c8c,2.0861511,1.9957258,0.3173933,0.003954474,276.6683144,0.048746243,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_3_day4, dd381e44-d9f8-41dc-a376-b1d715ea9dfa,1.3436924,1.3243428,0.18073632,0.00195232,268.5029598,0.042870324,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_2_day4, 7548f584-94f8-4073-81b8-3b9b4feb5e74,1.6358647,1.6042831,0.25169307,0.003147668,271.2444612,0.050000004,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,GC,Col,day4,B9_GC_Col_day4_3.rsml, B9_GC_Col_1_day4, 9253320d-a20d-446d-a850-891f3b70cd29,2.32038,2.2448363,0.33489394,0.004017026,275.7049298,0.045002103,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,GC,cax22,day4,A3_GC_cax22_day4.rsml, A3_GC_cax22_8_day4, efdc19a6-d268-47f1-9126-0e3e65c434e9,1.5856616,1.4884095,0.25468218,0.003394663,271.8380319,0.05167093,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,GC,cax22,day4,A3_GC_cax22_day4.rsml, A3_GC_cax22_6_day4, 894d8151-7a96-428b-8c93-17eb7b8090e1,1.4266543,1.3286151,0.21043389,0.002483457,279.2896044,0.04664401,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,GC,cax22,day4,A3_GC_cax22_day4.rsml, A3_GC_cax22_5_day4, 0e6fefe2-6308-4d39-be6b-f35184e41667,1.9694502,1.9207357,0.30562726,0.004075387,289.618435,0.04847927,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,GC,cax22,day4,A3_GC_cax22_day4.rsml, A3_GC_cax22_3_day4, 2f7e68f2-43a5-4790-9700-5efd20e05d00,1.7098651,1.7046924,0.30503926,0.004465432,276.3509838,0.062894374,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
