ID,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
AT1G77525.1,20.02075418,12.31515689,27.72635147,2.251400589,1.170822776,0.61834568,1
AT1G77530.1,615.7491112,601.7471529,629.7510696,1.04653768,0.065624257,0.46945139,1
AT1G77540.1,201.7360799,178.6909127,224.781247,1.257933286,0.331055411,0.227456797,0.865194784
AT1G77550.1,1600.763868,1375.610417,1825.917319,1.327350605,0.408549493,0.171875034,0.771237922
AT1G77560.1,0.124067821,0,0.248135643,Inf,Inf,1,1
AT1G77570.1,35.31874705,35.58386735,35.05362675,0.985098848,-0.021659598,0.946458954,1
AT1G77580.1,646.8324438,678.7433895,614.9214981,0.905970515,-0.142463997,0.804323347,1
AT1G77580.2,676.2197105,706.925214,645.514207,0.913129415,-0.131108752,0.795707634,1
AT1G77590.1,1916.710553,1888.003363,1945.417743,1.030410105,0.043218646,0.756669548,1
AT1G77600.1,1024.60029,904.5829947,1144.617585,1.265353861,0.339540897,0.190011106,0.802480468
AT1G77600.2,1071.519008,940.7082446,1202.329771,1.278111229,0.354013394,0.184128514,0.793416127
AT1G77600.3,1071.58691,940.8440503,1202.329771,1.277926741,0.353805134,0.184569494,0.794414151
AT1G77610.1,1348.049294,1258.301827,1437.79676,1.142648551,0.192381737,0.843584002,1
AT1G77620.1,599.7929474,580.6850964,618.9007984,1.065811405,0.091952176,0.781892953,1
AT1G77630.1,326.2857432,313.3227863,339.2487,1.082745063,0.114693594,0.097545816,0.583745092
AT1G77640.1,64.21726864,88.85580019,39.5787371,0.445426601,-1.166740375,0.597673737,1
AT1G77650.1,0,0,0,NA,NA,NA,NA
AT1G77655.1,0.133857246,0.135805687,0.131908806,0.971305464,-0.042003018,0.957150648,1
AT1G77660.1,235.242257,249.2721732,221.2123408,0.887432953,-0.172289969,0.82257886,1
AT1G77670.1,598.4806852,592.7823688,604.1790017,1.019225661,0.027473506,0.324676105,0.974455907
AT1G77680.1,1196.079196,1219.379905,1172.778487,0.961782691,-0.056217132,0.854672953,1
AT1G77682.1,0,0,0,NA,NA,NA,NA
AT1G77690.1,2029.314086,1987.993481,2070.634691,1.041570161,0.058760024,0.908240301,1
AT1G77700.1,26.37222644,16.37178076,36.37267212,2.221668654,1.151643665,0.166123224,0.76077334
AT1G77710.1,1028.84214,948.315585,1109.368695,1.169830711,0.226299769,0.478678963,1
AT1G77720.1,386.3807126,334.4931027,438.2683224,1.310246217,0.389837943,0.233004942,0.874602335
AT1G77730.1,7.010651656,7.109669232,6.91163408,0.972145659,-0.040755602,0.272850989,0.926002011
AT1G77740.1,919.3438045,939.689694,898.997915,0.956696578,-0.063866656,0.586271998,1
AT1G77746.1,0.061974212,0,0.123948423,Inf,Inf,1,1
AT1G77750.1,505.1730562,457.1261001,553.2200124,1.210213139,0.275261153,0.600376798,1
AT1G77760.1,7103.996832,10370.66206,3837.331609,0.370017998,-1.43433265,6.55E-08,3.88E-06
AT1G77765.1,25.84184551,27.14734055,24.53635047,0.903821515,-0.145890194,0.665886591,1
AT1G77765.2,26.73876432,28.21441363,25.26311502,0.895397485,-0.159399828,0.649304983,1
AT1G77765.3,35.1687925,36.24405427,34.09353074,0.940665481,-0.088246331,0.717635511,1
AT1G77765.4,25.84184551,27.14734055,24.53635047,0.903821515,-0.145890194,0.665853247,1
AT1G77770.1,393.474662,419.7436341,367.2056899,0.874833255,-0.192920032,0.373648755,1
AT1G77770.2,385.1173426,410.7563587,359.4783266,0.875161927,-0.192378118,0.380383144,1
AT1G77780.1,0,0,0,NA,NA,NA,NA
AT1G77790.1,2.771650324,1.594693577,3.94860707,2.476091412,1.308064577,0.864354496,1
AT1G77800.1,1439.690058,1514.415459,1364.964656,0.901314529,-0.149897448,0.73884772,1
AT1G77800.2,1439.474441,1514.143848,1364.805034,0.901370788,-0.149807399,0.739793084,1
AT1G77810.1,279.7807492,290.8148766,268.7466217,0.924115798,-0.113854453,0.76540867,1
AT1G77810.2,260.3022199,268.7179407,251.886499,0.937363908,-0.093318848,0.770893777,1
AT1G77815.1,0,0,0,NA,NA,NA,NA
AT1G77820.1,0,0,0,NA,NA,NA,NA
AT1G77830.1,0,0,0,NA,NA,NA,NA
AT1G77840.1,1505.653154,1462.398829,1548.907478,1.059155305,0.082914149,0.809933307,1
AT1G77850.1,264.5480661,290.5420822,238.55405,0.821065397,-0.284430959,0.672364278,1
AT1G77855.1,42.56800575,42.50835373,42.62765778,1.002806603,0.0040434,0.669325393,1
AT1G77860.1,7.763077108,3.901232481,11.62492174,2.979807482,1.575219125,0.082142331,0.531621548
AT1G77870.1,5.120345231,4.059635353,6.181055109,1.522564115,0.606502981,0.240917299,0.885184146
AT1G77880.1,7.136513803,5.353125437,8.919902168,1.666297992,0.736646428,0.694934048,1
AT1G77880.2,3.129244424,1.451892957,4.806595891,3.310571808,1.727080423,0.501265046,1
AT1G77885.1,347.1242736,344.009056,350.2394913,1.018111254,0.02589522,0.728179507,1
AT1G77890.1,368.4118333,379.5417595,357.2819071,0.941350716,-0.087195771,0.668346839,1
AT1G77890.2,366.9946487,377.6668472,356.3224501,0.94348353,-0.083930761,0.68168137,1
AT1G77890.3,364.9160642,376.2219492,353.6101792,0.939897792,-0.089424214,0.678735754,1
AT1G77910.1,0.786569736,0.665038568,0.908100904,1.365486075,0.449414602,0.876440233,1
AT1G77920.1,525.2952259,657.4382376,393.1522142,0.598006309,-0.741767389,0.000807872,0.018846736
AT1G77930.1,324.6027933,456.1981036,193.007483,0.423078223,-1.241003667,0.042755376,0.355595334
AT1G77930.2,330.5700151,459.753261,201.3867693,0.43803228,-1.190890904,0.053834691,0.413257757
AT1G77932.1,13.22113208,11.43047368,15.01179048,1.31331307,0.39321087,0.695412177,1
AT1G77940.1,8799.375633,7701.827178,9896.924087,1.285009889,0.361779462,0.406063946,1
AT1G77950.1,1.136709114,1.761703769,0.511714458,0.290465666,-1.783560454,0.740257597,1
AT1G77950.2,4.535988897,8.560263336,0.511714458,0.059777887,-4.064244277,0.279125392,0.932470675
AT1G77960.1,28.38063016,54.91099958,1.850260737,0.03369563,-4.891294681,0.113994764,0.631892835
AT1G77980.1,2.286309658,3.537397405,1.035221911,0.292650724,-1.772748247,0.472585877,1
AT1G77990.1,248.5801332,412.5442916,84.61597486,0.205107613,-2.285547054,1.31E-10,1.19E-08
AT1G77992.1,52.48759477,84.44668661,20.52850294,0.243094238,-2.040412396,4.42E-07,2.31E-05
AT1G78000.1,2337.722009,3007.512144,1667.931874,0.554588575,-0.8505102,0.022888156,0.237837228
AT1G78000.2,2325.413397,2990.987438,1659.839355,0.55494695,-0.849578232,0.023177787,0.240026033
AT1G78010.1,281.1936955,322.2104563,240.1769346,0.745403912,-0.423905704,0.845329496,1
AT1G78020.1,521.9145373,638.5554131,405.2736615,0.634672658,-0.655915402,0.734683876,1
AT1G78030.1,11.85250986,12.8427681,10.86225161,0.845787413,-0.241633004,0.761034011,1
AT1G78040.1,6164.67997,6756.193924,5573.166017,0.824897284,-0.277713609,0.410805363,1
AT1G78040.2,6155.334569,6746.463599,5564.20554,0.824758847,-0.277955746,0.409021483,1
AT1G78050.1,571.9294675,511.8323378,632.0265973,1.234831312,0.304313972,1,1
AT1G78060.1,2024.7077,1121.156142,2928.259259,2.611821093,1.385056077,2.03E-06,9.59E-05
AT1G78070.1,383.8657799,415.4337438,352.2978159,0.848024074,-0.237822874,0.910936191,1
AT1G78080.1,1797.374893,1824.589362,1770.160424,0.970169212,-0.043691698,0.739195689,1
AT1G78090.1,707.0806974,609.7435056,804.4178893,1.319272583,0.399742679,0.399437153,1
AT1G78095.1,0.067902843,0.135805687,0,0,#NAME?,0.757421149,1
AT1G78100.1,362.2720627,370.4283569,354.1157685,0.955962906,-0.064973456,0.853406789,1
AT1G78110.1,202.9179484,185.9325482,219.9033486,1.182704969,0.242090232,0.288476255,0.94201902
AT1G78120.1,1027.569231,767.1741274,1287.964335,1.678842246,0.747466672,0.236956355,0.880250428
AT1G78130.1,176.8443417,188.3626496,165.3260337,0.877700723,-0.188198999,0.530131689,1
AT1G78140.1,293.99179,379.4430387,208.5405414,0.549596435,-0.863555449,0.202357332,0.823336644
AT1G78150.1,1673.763187,1656.258075,1691.2683,1.021138146,0.030178056,0.845078763,1
AT1G78150.2,1673.815009,1656.129264,1691.500753,1.021357928,0.030488537,0.846300991,1
AT1G78150.3,1461.459792,1452.67987,1470.239715,1.012087897,0.01733459,0.832617163,1
AT1G78160.1,1.142379363,0.945257262,1.339501464,1.41707609,0.502917225,0.785844622,1
AT1G78170.1,46.12341237,86.92456906,5.322255682,0.061228439,-4.029654285,3.29E-05,0.001136365
AT1G78172.1,12.54583698,9.91693039,15.17474357,1.530185549,0.613706603,0.635113999,1
AT1G78180.1,159.8775523,193.5890019,126.1661026,0.651721438,-0.617672644,0.4507813,1
AT1G78190.1,80.27882872,80.14400793,80.41364952,1.003364464,0.004845748,0.658692455,1
AT1G78200.1,147.7185192,195.1892391,100.2477992,0.513592858,-0.961302954,0.042694733,0.355428775
AT1G78200.2,148.5610111,195.5826663,101.5393559,0.519163369,-0.945739502,0.046149608,0.372869525
AT1G78206.1,36.10207046,34.82972961,37.3744113,1.073060621,0.101731582,0.883548444,1
AT1G78210.1,187.9314276,193.8153397,182.0475155,0.939283319,-0.090367707,0.999732633,1
AT1G78220.1,0.065954403,0,0.131908806,Inf,Inf,1,1
AT1G78230.1,177.7145831,298.7880507,56.64111551,0.189569547,-2.399200868,0.000180164,0.00511629
AT1G78240.1,1918.125762,2109.15156,1727.099964,0.818860055,-0.288311181,0.489634405,1
AT1G78240.2,1918.44363,2109.423172,1727.464087,0.818927236,-0.288192825,0.489571278,1
AT1G78250.1,0,0,0,NA,NA,NA,NA
AT1G78260.1,688.529982,830.921086,546.138878,0.657269249,-0.605443607,0.169694061,0.767591436
AT1G78260.2,679.5531473,818.9591932,540.1471014,0.659553133,-0.600439209,0.133093082,0.683732392
AT1G78265.1,167.6402876,206.2668551,129.0137202,0.625469953,-0.676987514,0.237327709,0.880781705
AT1G78265.2,167.8476367,206.7820981,128.9131753,0.623425221,-0.681711573,0.224310057,0.860043913
AT1G78270.1,176.1286553,214.9935925,137.2637181,0.638454925,-0.647343325,0.256140321,0.904719412
AT1G78280.1,935.1754138,965.0492795,905.3015481,0.938088414,-0.092204193,0.89174926,1
AT1G78290.2,153.8778194,177.4048193,130.3508195,0.734764816,-0.444645549,0.15499273,0.736721383
AT1G78290.3,152.673417,176.6405621,128.706272,0.728633732,-0.456734308,0.159298479,0.745969787
AT1G78300.1,4078.195379,4007.829392,4148.561366,1.035114263,0.049790031,0.887242761,1
AT1G78310.1,208.3618035,215.2387417,201.4848653,0.936099439,-0.095266304,0.427545149,1
AT1G78320.1,40.95816045,18.52175175,63.39456915,3.422709148,1.775138702,0.026925075,0.266582556
AT1G78330.1,3.260392471,3.106529449,3.414255493,1.099057823,0.13626729,0.65086574,1
AT1G78340.1,89.67920521,52.22261998,127.1357904,2.434496593,1.283623482,0.416307897,1
AT1G78350.1,1.491641422,2.851374038,0.131908806,0.046261488,-4.434044521,0.43039806,1
AT1G78355.1,4.277061057,8.554122113,0,0,#NAME?,0.189928946,0.802480468
AT1G78360.1,4.595169361,7.1266613,2.063677422,0.289571419,-1.788008883,0.583039955,1
AT1G78370.1,2399.823955,2753.716739,2045.93117,0.742970815,-0.428622554,0.539972303,1
AT1G78380.1,6833.747657,5391.639503,8275.855811,1.53494235,0.618184472,0.090878207,0.561167159
AT1G78390.1,23.24504264,22.27373406,24.21635122,1.087215603,0.120638066,0.30278492,0.956403951
AT1G78400.1,0.464479266,0.257621508,0.671337024,2.605904415,1.381784167,1,1
AT1G78410.1,2.082681166,2.534568292,1.630794039,0.643420832,-0.636165448,0.511215231,1
AT1G78420.1,721.9492004,690.7315196,753.1668811,1.090390202,0.124844503,1,1
AT1G78420.2,725.6775898,693.3792964,757.9758831,1.093161978,0.128507187,1,1
AT1G78430.1,103.9108211,96.91741984,110.9042224,1.144316704,0.194486391,0.490529334,1
AT1G78440.1,48.02224353,33.67560208,62.36888497,1.852049588,0.889122727,0.265982778,0.918073649
AT1G78450.1,29.3756498,36.30558228,22.44571732,0.618244245,-0.693751189,1,1
AT1G78460.1,125.4283625,220.1139235,30.74280141,0.139667682,-2.839929867,0.000103785,0.003198913
AT1G78470.1,0.147714126,0.135805687,0.159622566,1.175374681,0.233120726,0.933317113,1
AT1G78476.1,73.16798871,54.76998474,91.56599268,1.671827975,0.741426407,0.068108767,0.477678391
AT1G78478.1,7.832706807,4.651499817,11.0139138,2.367819892,1.243559347,0.324721823,0.974512907
AT1G78480.1,84.10581093,52.54899221,115.6626297,2.201043727,1.138187807,0.026506287,0.263540678
AT1G78490.1,291.8090261,300.2321622,283.3858899,0.943889182,-0.083310607,0.213960787,0.844517447
AT1G78500.1,4.30377356,4.072012833,4.535534287,1.113831039,0.155530402,0.976149048,1
AT1G78510.1,221.5326358,290.7202399,152.3450317,0.524026232,-0.932289063,0.178487365,0.783199849
AT1G78510.2,221.5326358,290.7202399,152.3450317,0.524026232,-0.932289063,0.17837118,0.783199849
AT1G78520.1,83.06274279,93.26707478,72.8584108,0.7811804,-0.356272342,0.230633916,0.871732608
AT1G78530.1,44.69248819,40.16262371,49.22235267,1.225576123,0.293460096,0.71028349,1
AT1G78540.1,246.8148856,236.6605136,256.9692575,1.085813825,0.118776758,0.868016258,1
AT1G78540.2,247.5752906,237.1967414,257.9538397,1.087510048,0.121028731,0.86725559,1
AT1G78550.1,175.1817249,188.6374661,161.7259836,0.857337553,-0.222064757,0.360051691,0.998398879
AT1G78560.1,782.3877803,794.9764248,769.7991358,0.968329515,-0.046430026,0.879859451,1
AT1G78570.1,10605.327,10241.08055,10969.57346,1.071134379,0.099139485,0.671910249,1
AT1G78580.1,1833.722726,1513.865391,2153.580061,1.422570378,0.508500027,0.068801213,0.480405836
AT1G78590.1,200.7634807,209.6057909,191.9211705,0.915629142,-0.127164714,0.696189153,1
AT1G78600.1,744.2149322,815.3522524,673.0776121,0.825505308,-0.276650603,0.675725305,1
AT1G78600.2,787.7190513,866.6568425,708.7812602,0.817833802,-0.290120403,0.651726209,1
AT1G78610.1,876.3281145,925.8705766,826.7856524,0.892981885,-0.163297186,0.627290596,1
AT1G78620.1,478.6414406,548.2127591,409.0701221,0.74618862,-0.422387737,0.498845284,1
AT1G78620.2,478.8472681,548.3485648,409.3459715,0.746506871,-0.421772555,0.499252187,1
AT1G78630.1,1786.930921,2943.21503,630.6468114,0.214271402,-2.222488782,0.005474852,0.085021095
AT1G78640.1,0.763092834,0.135805687,1.390379982,10.23801001,3.355863417,0.659178948,1
AT1G78650.1,282.3003076,271.0995461,293.5010692,1.082632094,0.114543062,0.462691832,1
AT1G78660.1,1669.870664,1655.151928,1684.5894,1.01778536,0.025433344,0.389540334,1
AT1G78660.2,1665.087617,1650.925059,1679.250174,1.017157117,0.024542545,0.39220817,1
AT1G78660.3,1671.387978,1655.816966,1686.95899,1.018807649,0.026881696,0.391657085,1
AT1G78670.1,1197.258365,1294.634292,1099.882438,0.849569986,-0.235195296,0.272058305,0.925005569
AT1G78680.1,1625.539637,1946.978888,1304.100385,0.669807152,-0.578182313,0.025829142,0.259379782
AT1G78680.2,1626.847434,1947.650922,1306.043946,0.670573937,-0.576531684,0.026149739,0.261160755
AT1G78690.1,165.385847,154.3979705,176.3737235,1.142331877,0.191981852,0.673970068,1
AT1G78700.1,448.2275334,457.0219902,439.4330765,0.961514076,-0.056620117,0.918600728,1
AT1G78710.1,3.700750684,4.468569767,2.9329316,0.65634683,-0.607469723,0.212624341,0.841245807
AT1G78710.2,62.34120971,52.50370802,72.17871139,1.374735502,0.459154072,0.295664753,0.948843696
AT1G78720.1,6.557763994,4.877694248,8.237833739,1.688878663,0.756065682,0.091857412,0.564917662
AT1G78730.1,81.67058148,75.45149654,87.88966643,1.164849877,0.220144035,0.71712561,1
AT1G78740.1,0.067902843,0.135805687,0,0,#NAME?,0.75908071,1
AT1G78750.1,23.71993728,31.06404774,16.37582681,0.527163329,-0.92367808,0.065283098,0.466748546
AT1G78760.1,2.1760638,3.251796165,1.100331434,0.338376509,-1.563298679,0.6670914,1
AT1G78770.1,539.244046,438.241651,640.2464409,1.460943841,0.546900722,0.135455058,0.689625493
AT1G78780.1,193.0217172,115.8444587,270.1989757,2.332429006,1.221833169,0.044564104,0.364270431
AT1G78780.2,196.3087696,118.1197931,274.4977461,2.323892879,1.216543569,0.044337721,0.363381953
AT1G78780.3,187.2841845,112.7542902,261.8140788,2.321987734,1.215360351,0.041322321,0.349023812
AT1G78780.4,195.437097,117.5975552,273.2766388,2.323829253,1.216504069,0.044276508,0.36320682
AT1G78790.1,138.9491896,139.4630073,138.4353718,0.992631483,-0.010669881,0.608896094,1
AT1G78790.2,125.5836164,127.0972828,124.0699501,0.97618098,-0.034779452,0.721549994,1
AT1G78800.1,507.8357124,481.8740611,533.7973637,1.107752848,0.147636036,0.684391734,1
AT1G78810.1,206.4094883,189.9211868,222.8977898,1.173633092,0.230981456,0.67222798,1
AT1G78810.2,207.5916415,191.2302791,223.9530039,1.171116859,0.227885041,0.696700611,1
AT1G78815.1,71.23430988,55.48813655,86.98048321,1.567550987,0.64851237,0.057936346,0.432896102
AT1G78820.1,157.8303016,265.8417235,49.81887966,0.187400529,-2.415803068,0.01152568,0.146636735
AT1G78830.1,1245.064448,1883.187678,606.9412189,0.3222946,-1.633548079,0.201584637,0.822834504
AT1G78840.1,6.228630129,6.09994543,6.357314828,1.042192082,0.059621199,0.744659353,1
AT1G78850.1,2656.909649,2570.996697,2742.822602,1.06683241,0.093333559,0.422950614,1
AT1G78860.1,353.6008606,385.4282054,321.7735157,0.834846831,-0.260416564,0.57720576,1
AT1G78865.1,145.9663952,108.8221342,183.1106562,1.682660034,0.750743723,0.178983566,0.784502675
AT1G78870.1,1150.152047,1156.282859,1144.021236,0.989395655,-0.015380532,0.855329994,1
AT1G78870.2,1150.087642,1156.154048,1144.021236,0.989505886,-0.015219805,0.856178596,1
AT1G78870.3,1075.355281,1077.791116,1072.919445,0.995479948,-0.006535838,0.840109901,1
AT1G78880.1,1387.623857,1359.098018,1416.149697,1.041977605,0.05932427,0.974625205,1
AT1G78882.1,1387.623857,1359.098018,1416.149697,1.041977605,0.05932427,0.974625205,1
AT1G78890.1,380.8886984,378.6583623,383.1190345,1.011780202,0.016895915,0.987819146,1
AT1G78895.1,197.7164241,206.3249985,189.1078497,0.916553259,-0.12570938,0.564365956,1
AT1G78900.1,20099.50399,21503.18607,18695.82192,0.86944427,-0.201834538,0.3865333,1
AT1G78900.2,19963.30949,21345.43706,18581.18193,0.870499015,-0.20008543,0.386381879,1
AT1G78910.1,129.621121,134.1736367,125.0686053,0.932139937,-0.101381539,0.889307339,1
AT1G78915.1,316.9189721,447.9690421,185.8689022,0.414914614,-1.269113623,0.194313754,0.811320556
AT1G78915.2,319.1979947,449.524555,188.8714345,0.420158215,-1.250995404,0.218247174,0.850271791
AT1G78915.3,312.4462988,443.2410158,181.6515818,0.40982575,-1.28691746,0.201138128,0.822490586
AT1G78920.1,2429.775498,2513.359227,2346.191769,0.933488434,-0.099295947,0.873864508,1
AT1G78920.2,2419.352147,2513.138506,2325.565788,0.92536316,-0.111908431,0.864773255,1
AT1G78922.1,166.1697039,148.3851265,183.9542812,1.239708356,0.310000763,0.41001086,1
AT1G78930.1,97.37083092,107.0416433,87.70001849,0.819307475,-0.287523118,0.875635978,1
AT1G78940.1,73.72485316,75.18820738,72.26149894,0.961074901,-0.057279224,1,1
AT1G78940.2,73.07182852,74.25855237,71.88510467,0.968038056,-0.046864331,0.956230085,1
AT1G78950.1,191.9718286,208.2571391,175.6865181,0.84360382,-0.245362467,0.72959422,1
AT1G78955.1,67.83627784,67.72460925,67.94794644,1.003297726,0.004749785,0.948661967,1
AT1G78960.1,261.3178851,233.4967231,289.1390471,1.238300235,0.308361149,0.424135942,1
AT1G78970.1,205.6930769,285.0901159,126.296038,0.443003917,-1.17460864,0.027008881,0.267179825
AT1G78970.2,199.4226396,275.9123794,122.9328998,0.445550504,-1.16633912,0.02806093,0.273945303
AT1G78980.1,2.68771132,3.741217221,1.634205419,0.436811156,-1.194918392,0.222237339,0.856138337
AT1G78990.1,166.9716618,189.4733866,144.469937,0.762481421,-0.391225911,0.163980885,0.755812795
AT1G78995.1,65.21795502,124.20926,6.22665005,0.050130321,-4.318172723,4.73E-07,2.46E-05
AT1G79000.1,3387.404728,3612.300942,3162.508515,0.875483124,-0.191848725,0.552504196,1
AT1G79000.2,3350.72072,3572.154896,3129.286544,0.876022075,-0.19096087,0.556199888,1
AT1G79010.1,2602.280317,2598.663683,2605.896952,1.002783457,0.004010102,0.960379236,1
AT1G79020.1,428.2060794,389.9702103,466.4419485,1.196096359,0.258333619,0.635431664,1
AT1G79030.1,557.580899,564.8034979,550.3583002,0.974424384,-0.03737786,0.466215687,1
AT1G79040.1,6065.551247,11561.9637,569.1387924,0.049225098,-4.344462121,1.20E-07,6.82E-06
AT1G79050.1,365.4885099,406.3098392,324.6671806,0.799063053,-0.323618746,0.944755516,1
AT1G79050.2,318.8400438,355.0088292,282.6712585,0.796237263,-0.328729705,0.862014327,1
AT1G79060.1,247.9408148,231.8813247,264.0003048,1.138514734,0.187152962,0.497023766,1
AT1G79070.1,95.15500397,93.72402602,96.58598193,1.03053599,0.04339489,0.779008799,1
AT1G79075.1,133.0406946,113.4181197,152.6632695,1.346021869,0.428701849,1,1
AT1G79075.2,140.4510804,118.8665986,162.0355622,1.363171523,0.446967102,0.927597872,1
AT1G79080.1,156.9560115,169.3861819,144.525841,0.853232769,-0.22898872,0.930058846,1
AT1G79090.1,1873.231563,1946.447569,1800.015557,0.924769609,-0.112834109,0.53261127,1
AT1G79090.2,1848.103315,1920.744596,1775.462035,0.924361333,-0.113471183,0.535511767,1
AT1G79100.1,5.603839644,4.369668737,6.838010551,1.564880764,0.646052735,0.818036826,1
AT1G79110.1,188.1039902,226.9932499,149.2147304,0.657353161,-0.605259432,0.675189963,1
AT1G79110.2,187.8453023,226.5998227,149.090782,0.657947479,-0.603955671,0.686112071,1
AT1G79120.1,58.98103208,53.01227892,64.94978524,1.225183798,0.292998194,0.522928714,1
AT1G79130.1,1.337152243,1.051470829,1.622833657,1.543393893,0.626106302,0.873035409,1
AT1G79150.1,1312.648508,1150.364545,1474.93247,1.28214354,0.358557785,0.195543957,0.813290672
AT1G79160.1,99.84913351,122.9883287,76.70993832,0.623717219,-0.681036007,0.949054552,1
AT1G79170.1,1.434619708,1.754708836,1.114530579,0.635165536,-0.65479546,1,1
AT1G79180.1,133.3886028,113.4662683,153.3109373,1.351158715,0.434197152,0.826831978,1
AT1G79190.1,688.4537959,640.5976706,736.3099213,1.149410863,0.200894589,0.435149779,1
AT1G79200.1,209.8199414,199.767011,219.8728719,1.100646552,0.138351254,0.796951533,1
AT1G79210.1,1214.244832,1163.904577,1264.585087,1.086502375,0.119691328,0.88369115,1
AT1G79210.2,1215.099853,1164.304999,1265.894708,1.087253519,0.120688378,0.88611156,1
AT1G79210.3,1214.302946,1163.904577,1264.701314,1.086602235,0.119823919,0.884124313,1
AT1G79220.1,94.48729662,86.13291191,102.8416813,1.19398821,0.255788591,0.588129774,1
AT1G79230.1,2628.226248,2500.509976,2755.942519,1.102152179,0.140323437,0.848370583,1
AT1G79230.2,2628.226248,2500.509976,2755.942519,1.102152179,0.140323437,0.848370571,1
AT1G79230.3,2712.140583,2567.07149,2857.209676,1.113023026,0.154483439,0.831196132,1
AT1G79240.1,0.748078619,0.680640821,0.815516418,1.198159723,0.260820243,0.609800701,1
AT1G79245.1,7835.653101,8604.455318,7066.850884,0.821301363,-0.284016402,0.711029397,1
AT1G79250.1,18.99081105,18.01888621,19.96273589,1.107878459,0.147799618,0.474106833,1
AT1G79250.2,18.99081105,18.01888621,19.96273589,1.107878459,0.147799618,0.473783627,1
AT1G79260.1,280.0394057,260.1073287,299.9714826,1.153260402,0.205718305,0.780047477,1
AT1G79270.1,1426.653078,1636.622693,1216.683462,0.743411091,-0.427767882,0.006508565,0.09659007
AT1G79280.1,5121.252944,5186.137333,5056.368556,0.974977759,-0.036558786,0.72742325,1
AT1G79280.2,5197.786583,5265.127782,5130.445385,0.974419919,-0.03738447,0.727333973,1
AT1G79280.3,5136.19924,5200.923255,5071.475224,0.975110567,-0.036362281,0.726932883,1
AT1G79290.1,0,0,0,NA,NA,NA,NA
AT1G79300.1,0,0,0,NA,NA,NA,NA
AT1G79310.1,87.01935697,101.3384567,72.70025726,0.717400478,-0.479149388,0.292868603,0.945693048
AT1G79320.1,43.5347431,48.91531063,38.15417556,0.780004769,-0.35844515,0.171249908,0.77061314
AT1G79330.1,56.88404305,60.64677452,53.12131157,0.87591322,-0.191140151,0.105177899,0.606627921
AT1G79340.1,1497.309218,1750.445085,1244.173351,0.710775426,-0.492534291,0.216319913,0.848672889
AT1G79350.1,1555.984603,1600.790417,1511.17879,0.944020387,-0.083110078,0.777485353,1
AT1G79360.1,67.55070763,58.63786944,76.46354583,1.303995977,0.382939418,0.395289368,1
AT1G79370.1,0.257621508,0.515243015,0,0,#NAME?,0.347585102,0.991820477
AT1G79380.1,1087.666072,1256.493058,918.8390866,0.731272713,-0.451518566,0.061546147,0.450710383
AT1G79390.1,356.2673844,331.8231216,380.7116472,1.147333089,0.19828429,0.858751568,1
AT1G79400.1,6.730193695,5.640339064,7.820048326,1.386450041,0.471395632,0.686712506,1
AT1G79410.1,363.5794966,361.8163361,365.3426571,1.009746163,0.013992664,0.373715117,1
AT1G79420.1,77.52450857,57.48105676,97.56796037,1.697393296,0.763320884,0.054258376,0.415658344
AT1G79430.1,138.7300031,80.35802423,197.101982,2.452797762,1.294428286,0.000196692,0.00552116
AT1G79430.2,139.2823561,80.49382991,198.0708822,2.460696458,1.299066704,0.000185691,0.005252783
AT1G79440.1,1870.242631,2119.9044,1620.580862,0.764459407,-0.387488198,0.309750266,0.963053556
AT1G79450.1,152.4865649,174.7037001,130.2694296,0.745659248,-0.423411597,0.121462183,0.65254097
AT1G79450.2,146.7157513,165.4860242,127.9454784,0.773149751,-0.371180219,0.130686567,0.677359528
AT1G79460.1,473.080083,412.4672642,533.6929018,1.293903658,0.3717302,0.327354742,0.977069683
AT1G79470.1,536.6239106,385.7994312,687.4483901,1.781880258,0.833400392,0.002289417,0.043343196
AT1G79480.1,13.96253869,12.42934257,15.49573482,1.246705909,0.318121181,0.06623922,0.471209276
AT1G79480.2,13.96253869,12.42934257,15.49573482,1.246705909,0.318121181,0.066323997,0.471437411
AT1G79490.1,244.1271183,251.7543151,236.4999215,0.939407618,-0.090176802,0.903785037,1
AT1G79500.1,689.7033271,658.0328065,721.3738477,1.096258181,0.13258761,0.544246177,1
AT1G79500.2,689.3931812,657.7611951,721.0251672,1.096180761,0.132485719,0.543539168,1
AT1G79500.3,687.8138808,656.286705,719.3410567,1.096077448,0.132349741,0.542817256,1
AT1G79500.4,691.9208503,659.0718998,724.7698008,1.099682449,0.137086982,0.533689568,1
AT1G79500.5,716.9107842,727.8413787,705.9801897,0.96996435,-0.043996372,0.753890662,1
AT1G79510.1,165.9735134,236.6910925,95.25593437,0.402448328,-1.313124534,0.115259902,0.635187615
AT1G79510.2,164.5077313,234.6787622,94.3367005,0.401982266,-1.31479624,0.116057844,0.638379419
AT1G79520.1,180.980197,126.139152,235.8212419,1.869532482,0.902677537,0.023198109,0.240168269
AT1G79520.2,181.7305873,126.9486036,236.5125711,1.863057682,0.897672342,0.023254051,0.240607644
AT1G79529.1,1449.407857,1321.009708,1577.806006,1.194393952,0.256278765,0.735125024,1
